page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
LTMD-CN4-G1993-VP069,LTMD-CN4-G1993,1993,4,69,3,226,87.13,0.0708,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP070,LTMD-CN4-G1993,1993,4,70,3,358,90.25,0.0531,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP071,LTMD-CN4-G1993,1993,4,71,3,293,92.03,0.0273,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP072,LTMD-CN4-G1993,1993,4,72,3,286,90.36,0.0524,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP073,LTMD-CN4-G1993,1993,4,73,3,257,90.28,0.0584,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP074,LTMD-CN4-G1993,1993,4,74,3,211,92.74,0.0237,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP075,LTMD-CN4-G1993,1993,4,75,3,253,92.42,0.0316,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP076,LTMD-CN4-G1993,1993,4,76,3,114,92.66,0.0175,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP077,LTMD-CN4-G1993,1993,4,77,3,111,89.47,0.0450,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP078,LTMD-CN4-G1993,1993,4,78,6,190,30.14,0.8895,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP079,LTMD-CN4-G1993,1993,4,79,6,105,35.32,0.8667,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP080,LTMD-CN4-G1993,1993,4,80,3,273,88.44,0.0586,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP081,LTMD-CN4-G1993,1993,4,81,3,163,89.24,0.0429,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP082,LTMD-CN4-G1993,1993,4,82,3,203,92.64,0.0296,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP083,LTMD-CN4-G1993,1993,4,83,3,262,89.40,0.0649,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP084,LTMD-CN4-G1993,1993,4,84,3,238,91.56,0.0294,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP085,LTMD-CN4-G1993,1993,4,85,3,137,90.05,0.0438,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP086,LTMD-CN4-G1993,1993,4,86,3,338,91.03,0.0444,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP087,LTMD-CN4-G1993,1993,4,87,3,232,91.67,0.0431,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP088,LTMD-CN4-G1993,1993,4,88,3,269,92.59,0.0186,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP089,LTMD-CN4-G1993,1993,4,89,3,211,89.23,0.0616,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP090,LTMD-CN4-G1993,1993,4,90,3,179,91.14,0.0391,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP091,LTMD-CN4-G1993,1993,4,91,3,128,87.50,0.0938,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP092,LTMD-CN4-G1993,1993,4,92,3,268,89.41,0.0746,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP093,LTMD-CN4-G1993,1993,4,93,3,179,92.41,0.0279,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP094,LTMD-CN4-G1993,1993,4,94,3,371,92.58,0.0162,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP095,LTMD-CN4-G1993,1993,4,95,3,277,89.93,0.0397,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP096,LTMD-CN4-G1993,1993,4,96,3,76,75.16,0.2763,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP097,LTMD-CN4-G1993,1993,4,97,3,203,91.01,0.0591,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP098,LTMD-CN4-G1993,1993,4,98,3,162,93.59,0.0000,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP099,LTMD-CN4-G1993,1993,4,99,3,195,91.33,0.0462,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP100,LTMD-CN4-G1993,1993,4,100,3,238,88.14,0.0756,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP101,LTMD-CN4-G1993,1993,4,101,3,186,90.09,0.0484,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP102,LTMD-CN4-G1993,1993,4,102,3,277,91.84,0.0181,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP103,LTMD-CN4-G1993,1993,4,103,3,162,88.96,0.0556,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP104,LTMD-CN4-G1993,1993,4,104,3,232,91.91,0.0259,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP105,LTMD-CN4-G1993,1993,4,105,3,205,89.66,0.0732,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP106,LTMD-CN4-G1993,1993,4,106,3,319,92.47,0.0188,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP107,LTMD-CN4-G1993,1993,4,107,3,189,89.31,0.0635,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP108,LTMD-CN4-G1993,1993,4,108,3,248,86.00,0.1008,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP109,LTMD-CN4-G1993,1993,4,109,3,310,90.71,0.0290,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP110,LTMD-CN4-G1993,1993,4,110,3,161,93.31,0.0248,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP111,LTMD-CN4-G1993,1993,4,111,3,186,91.25,0.0215,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP112,LTMD-CN4-G1993,1993,4,112,3,107,89.58,0.0654,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP113,LTMD-CN4-G1993,1993,4,113,3,255,86.34,0.0863,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP114,LTMD-CN4-G1993,1993,4,114,3,3,66.42,0.3333,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP115,LTMD-CN4-G1993,1993,4,115,6,40,34.47,0.8000,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP116,LTMD-CN4-G1993,1993,4,116,3,301,91.12,0.0399,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP117,LTMD-CN4-G1993,1993,4,117,3,258,86.42,0.0891,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP118,LTMD-CN4-G1993,1993,4,118,3,76,74.12,0.2368,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP119,LTMD-CN4-G1993,1993,4,119,3,212,92.53,0.0283,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP120,LTMD-CN4-G1993,1993,4,120,3,305,91.88,0.0295,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP121,LTMD-CN4-G1993,1993,4,121,3,250,89.60,0.0680,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP122,LTMD-CN4-G1993,1993,4,122,3,281,87.89,0.0605,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP123,LTMD-CN4-G1993,1993,4,123,3,124,89.35,0.0565,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP124,LTMD-CN4-G1993,1993,4,124,3,1,0.00,1.0000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP125,LTMD-CN4-G1993,1993,4,125,3,306,91.33,0.0458,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP126,LTMD-CN4-G1993,1993,4,126,3,80,93.60,0.0000,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP127,LTMD-CN4-G1993,1993,4,127,3,200,86.67,0.0800,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP128,LTMD-CN4-G1993,1993,4,128,3,217,89.09,0.0599,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP129,LTMD-CN4-G1993,1993,4,129,3,249,89.70,0.0602,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP130,LTMD-CN4-G1993,1993,4,130,3,130,90.13,0.0538,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP131,LTMD-CN4-G1993,1993,4,131,3,227,91.29,0.0176,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP132,LTMD-CN4-G1993,1993,4,132,3,189,88.76,0.0847,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP133,LTMD-CN4-G1993,1993,4,133,3,204,91.94,0.0294,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP134,LTMD-CN4-G1993,1993,4,134,3,179,92.57,0.0112,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP135,LTMD-CN4-G1993,1993,4,135,3,227,89.63,0.0308,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP136,LTMD-CN4-G1993,1993,4,136,3,340,87.47,0.0706,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP137,LTMD-CN4-G1993,1993,4,137,3,212,88.18,0.0755,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP138,LTMD-CN4-G1993,1993,4,138,3,277,86.71,0.1047,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP139,LTMD-CN4-G1993,1993,4,139,3,114,89.99,0.0263,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP140,LTMD-CN4-G1993,1993,4,140,3,237,89.46,0.0717,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP141,LTMD-CN4-G1993,1993,4,141,3,280,90.46,0.0536,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP142,LTMD-CN4-G1993,1993,4,142,3,215,88.74,0.0884,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP143,LTMD-CN4-G1993,1993,4,143,3,192,86.16,0.0885,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP144,LTMD-CN4-G1993,1993,4,144,3,329,88.01,0.0851,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP145,LTMD-CN4-G1993,1993,4,145,3,313,90.28,0.0415,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP146,LTMD-CN4-G1993,1993,4,146,3,88,87.30,0.0909,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP147,LTMD-CN4-G1993,1993,4,147,3,245,85.63,0.1061,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP148,LTMD-CN4-G1993,1993,4,148,3,2,66.56,0.5000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP149,LTMD-CN4-G1993,1993,4,149,6,14,52.96,0.5000,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,fallback_psm,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP150,LTMD-CN4-G1993,1993,4,150,3,260,90.74,0.0385,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP151,LTMD-CN4-G1993,1993,4,151,6,48,36.64,0.8333,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP152,LTMD-CN4-G1993,1993,4,152,3,234,92.07,0.0299,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP153,LTMD-CN4-G1993,1993,4,153,3,27,85.95,0.0370,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP154,LTMD-CN4-G1993,1993,4,154,3,14,63.19,0.3571,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP155,LTMD-CN4-G1993,1993,4,155,3,33,72.75,0.2121,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP156,LTMD-CN4-G1993,1993,4,156,3,141,87.44,0.0922,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP157,LTMD-CN4-G1993,1993,4,157,3,183,86.88,0.0820,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP158,LTMD-CN4-G1993,1993,4,158,3,206,91.31,0.0243,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP159,LTMD-CN4-G1993,1993,4,159,11,7,26.67,1.0000,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP160,LTMD-CN4-G1993,1993,4,160,3,249,88.75,0.0683,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP161,LTMD-CN4-G1993,1993,4,161,3,180,90.80,0.0389,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP162,LTMD-CN4-G1993,1993,4,162,3,272,88.41,0.0515,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP163,LTMD-CN4-G1993,1993,4,163,3,185,92.48,0.0324,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP164,LTMD-CN4-G1993,1993,4,164,3,24,94.06,0.0000,text_detected,0,1,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP165,LTMD-CN4-G1993,1993,4,165,11,35,28.86,0.8857,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP166,LTMD-CN4-G1993,1993,4,166,6,151,40.32,0.7219,text_detected,0,0,0,visual_only,medium,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP167,LTMD-CN4-G1993,1993,4,167,3,162,88.51,0.0802,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP168,LTMD-CN4-G1993,1993,4,168,3,105,86.89,0.0857,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,end_zone;text_present;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP169,LTMD-CN4-G1993,1993,4,169,3,265,87.33,0.0906,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP170,LTMD-CN4-G1993,1993,4,170,3,194,90.83,0.0361,text_detected,0,3,0,toc_or_navigation,high,KW_NAVIGATION,end_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP171,LTMD-CN4-G1993,1993,4,171,3,136,91.70,0.0368,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP172,LTMD-CN4-G1993,1993,4,172,3,215,90.28,0.0372,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP173,LTMD-CN4-G1993,1993,4,173,3,183,91.48,0.0383,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP174,LTMD-CN4-G1993,1993,4,174,3,264,90.74,0.0379,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP175,LTMD-CN4-G1993,1993,4,175,6,65,31.06,0.8462,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP176,LTMD-CN4-G1993,1993,4,176,3,321,83.03,0.1215,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP177,LTMD-CN4-G1993,1993,4,177,3,4,96.59,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,end_zone,PAGESTRUCT_CN46_0.1
LTMD-CN4-G1993-VP178,LTMD-CN4-G1993,1993,4,178,3,2,85.88,0.0000,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,end_zone,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP001,LTMD-CN4-G2014,2014,4,1,3,2,96.42,0.0000,text_detected,0,0,0,unknown,low,CONSERVATIVE_UNKNOWN,front_zone,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP002,LTMD-CN4-G2014,2014,4,2,3,438,73.22,0.2740,text_detected,0,0,7,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_present;biblio_credit_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP003,LTMD-CN4-G2014,2014,4,3,3,361,94.76,0.0111,text_detected,0,2,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;nav_kw;biblio_credit_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP004,LTMD-CN4-G2014,2014,4,4,3,154,91.40,0.0390,text_detected,1,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP005,LTMD-CN4-G2014,2014,4,5,3,188,88.22,0.0638,text_detected,2,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP006,LTMD-CN4-G2014,2014,4,6,3,171,85.04,0.1228,text_detected,2,2,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP007,LTMD-CN4-G2014,2014,4,7,3,118,78.40,0.2203,text_detected,0,2,2,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_present;nav_kw;biblio_credit_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP008,LTMD-CN4-G2014,2014,4,8,11,13,36.09,0.9231,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP009,LTMD-CN4-G2014,2014,4,9,3,16,84.53,0.1250,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP010,LTMD-CN4-G2014,2014,4,10,6,7,45.11,0.7143,text_detected,0,0,0,visual_only,medium,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP011,LTMD-CN4-G2014,2014,4,11,3,142,88.64,0.1127,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP012,LTMD-CN4-G2014,2014,4,12,3,69,92.16,0.0435,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_present;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP013,LTMD-CN4-G2014,2014,4,13,3,168,90.44,0.0714,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP014,LTMD-CN4-G2014,2014,4,14,3,243,94.20,0.0165,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP015,LTMD-CN4-G2014,2014,4,15,3,241,92.39,0.0498,text_detected,0,2,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP016,LTMD-CN4-G2014,2014,4,16,3,130,94.16,0.0231,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP017,LTMD-CN4-G2014,2014,4,17,3,134,94.97,0.0000,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP018,LTMD-CN4-G2014,2014,4,18,3,251,94.34,0.0159,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP019,LTMD-CN4-G2014,2014,4,19,3,158,93.74,0.0380,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP020,LTMD-CN4-G2014,2014,4,20,3,185,94.91,0.0108,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP021,LTMD-CN4-G2014,2014,4,21,3,236,94.82,0.0127,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
LTMD-CN4-G2014-VP022,LTMD-CN4-G2014,2014,4,22,3,236,95.28,0.0000,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_CN46_0.1
