ocr_version,page_id,book_id,catalog_generation,grade,viewer_page,asset_status,source_bytes,source_sha256_verified,attempts,selected_psm,recognized_words,ocr_chars,mean_word_confidence,median_word_confidence,low_confidence_word_rate,ocr_class,ocr_status,error
CN46_OCR_0.1,LTMD-CN4-G1993-VP014,LTMD-CN4-G1993,1993,4,14,source_jpeg,62301,1,psm3:ok:156,3,156,754,86.13,92.79,0.0833,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP015,LTMD-CN4-G1993,1993,4,15,source_jpeg,68821,1,psm3:ok:209,3,209,994,91.01,95.23,0.0287,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP016,LTMD-CN4-G1993,1993,4,16,source_jpeg,84413,1,psm3:ok:302,3,302,1392,88.94,95.88,0.0861,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP017,LTMD-CN4-G1993,1993,4,17,source_jpeg,55279,1,psm3:ok:148,3,148,619,91.37,95.61,0.0338,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP018,LTMD-CN4-G1993,1993,4,18,source_jpeg,84964,1,psm3:ok:4,3,4,18057,57.22,57.12,0.5000,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP019,LTMD-CN4-G1993,1993,4,19,source_jpeg,65649,1,psm3:ok:226,3,226,1060,88.98,95.77,0.0575,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP020,LTMD-CN4-G1993,1993,4,20,source_jpeg,75119,1,psm3:ok:254,3,254,1151,89.65,95.05,0.0512,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP021,LTMD-CN4-G1993,1993,4,21,source_jpeg,64076,1,psm3:ok:193,3,193,880,85.85,94.78,0.1088,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP022,LTMD-CN4-G1993,1993,4,22,source_jpeg,67907,1,psm3:ok:273,3,273,1194,89.21,94.96,0.0513,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP023,LTMD-CN4-G1993,1993,4,23,source_jpeg,74103,1,psm3:ok:270,3,270,1199,90.29,95.31,0.0407,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP024,LTMD-CN4-G1993,1993,4,24,source_jpeg,57807,1,psm3:ok:124,3,124,572,89.32,94.77,0.0323,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP025,LTMD-CN4-G1993,1993,4,25,source_jpeg,66092,1,psm3:ok:238,3,238,1039,92.09,95.81,0.0294,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP026,LTMD-CN4-G1993,1993,4,26,source_jpeg,86289,1,psm3:ok:28,3,28,18645,86.38,91.92,0.0714,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP027,LTMD-CN4-G1993,1993,4,27,source_jpeg,81040,1,psm3:ok:189,3,189,922,87.94,95.14,0.0847,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP028,LTMD-CN4-G1993,1993,4,28,source_jpeg,92602,1,psm3:ok:251,3,251,1194,89.87,95.38,0.0677,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP029,LTMD-CN4-G1993,1993,4,29,source_jpeg,72423,1,psm3:ok:257,3,257,1138,87.43,95.26,0.0934,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP030,LTMD-CN4-G1993,1993,4,30,source_jpeg,69808,1,psm3:ok:206,3,206,1079,89.42,95.46,0.0728,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP031,LTMD-CN4-G1993,1993,4,31,source_jpeg,75324,1,psm3:ok:220,3,220,1067,89.40,95.47,0.0455,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP032,LTMD-CN4-G1993,1993,4,32,source_jpeg,68830,1,psm3:ok:216,3,216,1008,90.31,95.66,0.0509,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP033,LTMD-CN4-G1993,1993,4,33,source_jpeg,68006,1,psm3:ok:49,3,49,217,91.20,94.94,0.0408,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP034,LTMD-CN4-G1993,1993,4,34,source_jpeg,73397,1,psm3:ok:204,3,204,933,89.64,95.10,0.0539,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP035,LTMD-CN4-G1993,1993,4,35,source_jpeg,60354,1,psm3:ok:117,3,117,521,86.14,95.23,0.1197,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP036,LTMD-CN4-G1993,1993,4,36,source_jpeg,53187,1,psm3:ok:154,3,154,692,83.04,95.60,0.1688,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP037,LTMD-CN4-G1993,1993,4,37,source_jpeg,64929,1,psm3:ok:189,3,189,883,89.61,94.96,0.0635,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP038,LTMD-CN4-G1993,1993,4,38,source_jpeg,74118,1,psm3:ok:175,3,175,822,87.46,95.84,0.1029,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP039,LTMD-CN4-G1993,1993,4,39,source_jpeg,70048,1,psm3:ok:198,3,198,864,88.90,95.02,0.0606,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP040,LTMD-CN4-G1993,1993,4,40,source_jpeg,72751,1,psm3:ok:194,3,194,945,89.51,94.87,0.0515,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP041,LTMD-CN4-G1993,1993,4,41,source_jpeg,70033,1,psm3:ok:198,3,198,1000,91.87,95.74,0.0202,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP042,LTMD-CN4-G1993,1993,4,42,source_jpeg,78916,1,psm3:ok:0;psm11:ok:96;psm6:ok:244,6,244,456,29.94,29.84,0.9672,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP043,LTMD-CN4-G1993,1993,4,43,source_jpeg,86763,1,psm3:ok:0;psm11:ok:23;psm6:ok:23,11,23,64,43.67,43.47,0.6957,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP044,LTMD-CN4-G1993,1993,4,44,source_jpeg,99950,1,psm3:ok:327,3,327,1529,89.68,95.67,0.0703,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP045,LTMD-CN4-G1993,1993,4,45,source_jpeg,69985,1,psm3:ok:112,3,112,543,90.75,96.29,0.0625,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP046,LTMD-CN4-G1993,1993,4,46,source_jpeg,78247,1,psm3:ok:119,3,119,570,89.55,95.90,0.0672,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP047,LTMD-CN4-G1993,1993,4,47,source_jpeg,64305,1,psm3:ok:226,3,226,997,86.59,95.26,0.1018,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP048,LTMD-CN4-G1993,1993,4,48,source_jpeg,83901,1,psm3:ok:99,3,99,522,90.53,95.05,0.0505,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP049,LTMD-CN4-G1993,1993,4,49,source_jpeg,74532,1,psm3:ok:178,3,178,908,90.91,95.30,0.0337,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP050,LTMD-CN4-G1993,1993,4,50,source_jpeg,78881,1,psm3:ok:200,3,200,1001,90.22,94.82,0.0450,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP051,LTMD-CN4-G1993,1993,4,51,source_jpeg,68263,1,psm3:ok:235,3,235,1111,91.62,95.95,0.0298,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP052,LTMD-CN4-G1993,1993,4,52,source_jpeg,71331,1,psm3:ok:185,3,185,851,89.41,95.14,0.0703,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP053,LTMD-CN4-G1993,1993,4,53,source_jpeg,71318,1,psm3:ok:147,3,147,734,90.65,95.22,0.0476,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP054,LTMD-CN4-G1993,1993,4,54,source_jpeg,79099,1,psm3:ok:220,3,220,1082,89.26,95.37,0.0500,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP055,LTMD-CN4-G1993,1993,4,55,source_jpeg,70081,1,psm3:ok:206,3,206,964,87.68,94.49,0.0583,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP056,LTMD-CN4-G1993,1993,4,56,source_jpeg,72810,1,psm3:ok:208,3,208,982,91.24,95.46,0.0385,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP057,LTMD-CN4-G1993,1993,4,57,source_jpeg,60539,1,psm3:ok:146,3,146,713,89.06,94.65,0.0548,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP058,LTMD-CN4-G1993,1993,4,58,source_jpeg,91107,1,psm3:ok:184,3,184,966,91.57,95.61,0.0272,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP059,LTMD-CN4-G1993,1993,4,59,source_jpeg,63827,1,psm3:ok:140,3,140,768,92.46,95.91,0.0143,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP060,LTMD-CN4-G1993,1993,4,60,source_jpeg,49049,1,psm3:ok:43,3,43,218,90.12,94.77,0.0233,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP061,LTMD-CN4-G1993,1993,4,61,source_jpeg,80352,1,psm3:ok:259,3,259,1299,89.66,95.30,0.0541,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP062,LTMD-CN4-G1993,1993,4,62,source_jpeg,83220,1,psm3:ok:274,3,274,1249,79.33,91.36,0.1715,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP063,LTMD-CN4-G1993,1993,4,63,source_jpeg,69516,1,psm3:ok:210,3,210,1074,87.93,95.24,0.0762,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP064,LTMD-CN4-G1993,1993,4,64,source_jpeg,84039,1,psm3:ok:367,3,367,1791,86.77,94.04,0.1008,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP065,LTMD-CN4-G1993,1993,4,65,source_jpeg,54605,1,psm3:ok:142,3,142,654,88.61,95.38,0.0775,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP066,LTMD-CN4-G1993,1993,4,66,source_jpeg,78322,1,psm3:ok:236,3,236,1207,92.98,96.13,0.0212,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP067,LTMD-CN4-G1993,1993,4,67,source_jpeg,85246,1,psm3:ok:281,3,281,1501,90.71,95.39,0.0356,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP068,LTMD-CN4-G1993,1993,4,68,source_jpeg,75369,1,psm3:ok:242,3,242,1252,91.71,95.58,0.0248,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP069,LTMD-CN4-G1993,1993,4,69,source_jpeg,78794,1,psm3:ok:226,3,226,1067,87.13,93.57,0.0708,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP070,LTMD-CN4-G1993,1993,4,70,source_jpeg,96674,1,psm3:ok:358,3,358,1827,90.25,95.50,0.0531,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP071,LTMD-CN4-G1993,1993,4,71,source_jpeg,87535,1,psm3:ok:293,3,293,1505,92.03,96.05,0.0273,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP072,LTMD-CN4-G1993,1993,4,72,source_jpeg,81782,1,psm3:ok:286,3,286,1428,90.36,95.24,0.0524,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP073,LTMD-CN4-G1993,1993,4,73,source_jpeg,75024,1,psm3:ok:257,3,257,1185,90.28,95.55,0.0584,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP074,LTMD-CN4-G1993,1993,4,74,source_jpeg,90233,1,psm3:ok:211,3,211,1052,92.74,96.25,0.0237,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP075,LTMD-CN4-G1993,1993,4,75,source_jpeg,75665,1,psm3:ok:253,3,253,1208,92.42,96.03,0.0316,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP076,LTMD-CN4-G1993,1993,4,76,source_jpeg,56921,1,psm3:ok:114,3,114,589,92.66,95.76,0.0175,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP077,LTMD-CN4-G1993,1993,4,77,source_jpeg,65863,1,psm3:ok:111,3,111,573,89.47,95.31,0.0450,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP078,LTMD-CN4-G1993,1993,4,78,source_jpeg,85478,1,psm3:ok:0;psm11:ok:47;psm6:ok:190,6,190,365,30.14,24.85,0.8895,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP079,LTMD-CN4-G1993,1993,4,79,source_jpeg,89063,1,psm3:ok:0;psm11:ok:14;psm6:ok:105,6,105,197,35.32,33.20,0.8667,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP080,LTMD-CN4-G1993,1993,4,80,source_jpeg,76683,1,psm3:ok:273,3,273,1236,88.44,94.66,0.0586,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP081,LTMD-CN4-G1993,1993,4,81,source_jpeg,58988,1,psm3:ok:163,3,163,795,89.24,94.50,0.0429,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP082,LTMD-CN4-G1993,1993,4,82,source_jpeg,68822,1,psm3:ok:203,3,203,959,92.64,96.01,0.0296,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP083,LTMD-CN4-G1993,1993,4,83,source_jpeg,75445,1,psm3:ok:262,3,262,1227,89.40,95.68,0.0649,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP084,LTMD-CN4-G1993,1993,4,84,source_jpeg,79668,1,psm3:ok:238,3,238,1144,91.56,95.69,0.0294,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP085,LTMD-CN4-G1993,1993,4,85,source_jpeg,60301,1,psm3:ok:137,3,137,621,90.05,95.59,0.0438,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP086,LTMD-CN4-G1993,1993,4,86,source_jpeg,79427,1,psm3:ok:338,3,338,1524,91.03,95.74,0.0444,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP087,LTMD-CN4-G1993,1993,4,87,source_jpeg,89802,1,psm3:ok:232,3,232,1142,91.67,95.67,0.0431,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP088,LTMD-CN4-G1993,1993,4,88,source_jpeg,76682,1,psm3:ok:269,3,269,1341,92.59,95.95,0.0186,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP089,LTMD-CN4-G1993,1993,4,89,source_jpeg,63312,1,psm3:ok:211,3,211,982,89.23,95.66,0.0616,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP090,LTMD-CN4-G1993,1993,4,90,source_jpeg,67210,1,psm3:ok:179,3,179,826,91.14,95.28,0.0391,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP091,LTMD-CN4-G1993,1993,4,91,source_jpeg,65357,1,psm3:ok:128,3,128,639,87.50,95.56,0.0938,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP092,LTMD-CN4-G1993,1993,4,92,source_jpeg,78997,1,psm3:ok:268,3,268,1228,89.41,95.64,0.0746,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP093,LTMD-CN4-G1993,1993,4,93,source_jpeg,60285,1,psm3:ok:179,3,179,809,92.41,96.29,0.0279,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP094,LTMD-CN4-G1993,1993,4,94,source_jpeg,92756,1,psm3:ok:371,3,371,1773,92.58,95.73,0.0162,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP095,LTMD-CN4-G1993,1993,4,95,source_jpeg,77551,1,psm3:ok:277,3,277,1279,89.93,95.05,0.0397,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP096,LTMD-CN4-G1993,1993,4,96,source_jpeg,48338,1,psm3:ok:76,3,76,422,75.16,91.44,0.2763,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP097,LTMD-CN4-G1993,1993,4,97,source_jpeg,65505,1,psm3:ok:203,3,203,943,91.01,96.22,0.0591,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP098,LTMD-CN4-G1993,1993,4,98,source_jpeg,76401,1,psm3:ok:162,3,162,776,93.59,96.05,0.0000,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP099,LTMD-CN4-G1993,1993,4,99,source_jpeg,79839,1,psm3:ok:195,3,195,973,91.33,95.89,0.0462,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP100,LTMD-CN4-G1993,1993,4,100,source_jpeg,73675,1,psm3:ok:238,3,238,1150,88.14,95.42,0.0756,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP101,LTMD-CN4-G1993,1993,4,101,source_jpeg,82305,1,psm3:ok:186,3,186,908,90.09,95.64,0.0484,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP102,LTMD-CN4-G1993,1993,4,102,source_jpeg,79891,1,psm3:ok:277,3,277,1374,91.84,95.72,0.0181,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP103,LTMD-CN4-G1993,1993,4,103,source_jpeg,74178,1,psm3:ok:162,3,162,817,88.96,95.18,0.0556,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP104,LTMD-CN4-G1993,1993,4,104,source_jpeg,76121,1,psm3:ok:232,3,232,1088,91.91,95.63,0.0259,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP105,LTMD-CN4-G1993,1993,4,105,source_jpeg,80951,1,psm3:ok:205,3,205,1011,89.66,95.85,0.0732,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP106,LTMD-CN4-G1993,1993,4,106,source_jpeg,93378,1,psm3:ok:319,3,319,1559,92.47,95.85,0.0188,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP107,LTMD-CN4-G1993,1993,4,107,source_jpeg,68549,1,psm3:ok:189,3,189,921,89.31,95.73,0.0635,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP108,LTMD-CN4-G1993,1993,4,108,source_jpeg,69881,1,psm3:ok:248,3,248,1039,86.00,94.99,0.1008,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP109,LTMD-CN4-G1993,1993,4,109,source_jpeg,79846,1,psm3:ok:310,3,310,1472,90.71,95.01,0.0290,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP110,LTMD-CN4-G1993,1993,4,110,source_jpeg,85103,1,psm3:ok:161,3,161,781,93.31,96.08,0.0248,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP111,LTMD-CN4-G1993,1993,4,111,source_jpeg,67076,1,psm3:ok:186,3,186,871,91.25,95.12,0.0215,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP112,LTMD-CN4-G1993,1993,4,112,source_jpeg,52074,1,psm3:ok:107,3,107,457,89.58,94.41,0.0654,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP113,LTMD-CN4-G1993,1993,4,113,source_jpeg,76728,1,psm3:ok:255,3,255,1267,86.34,94.56,0.0863,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP114,LTMD-CN4-G1993,1993,4,114,source_jpeg,80293,1,psm3:ok:3,3,3,14,66.42,93.38,0.3333,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP115,LTMD-CN4-G1993,1993,4,115,source_jpeg,85179,1,psm3:ok:0;psm11:ok:30;psm6:ok:40,6,40,99,34.47,26.98,0.8000,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP116,LTMD-CN4-G1993,1993,4,116,source_jpeg,84450,1,psm3:ok:301,3,301,1489,91.12,95.73,0.0399,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP117,LTMD-CN4-G1993,1993,4,117,source_jpeg,91312,1,psm3:ok:258,3,258,1253,86.42,94.64,0.0891,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP118,LTMD-CN4-G1993,1993,4,118,source_jpeg,54712,1,psm3:ok:76,3,76,370,74.12,88.29,0.2368,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP119,LTMD-CN4-G1993,1993,4,119,source_jpeg,70759,1,psm3:ok:212,3,212,957,92.53,96.16,0.0283,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP120,LTMD-CN4-G1993,1993,4,120,source_jpeg,93065,1,psm3:ok:305,3,305,1468,91.88,95.41,0.0295,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP121,LTMD-CN4-G1993,1993,4,121,source_jpeg,70165,1,psm3:ok:250,3,250,1273,89.60,95.46,0.0680,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP122,LTMD-CN4-G1993,1993,4,122,source_jpeg,73306,1,psm3:ok:281,3,281,1295,87.89,95.18,0.0605,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP123,LTMD-CN4-G1993,1993,4,123,source_jpeg,60289,1,psm3:ok:124,3,124,676,89.35,94.90,0.0565,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP124,LTMD-CN4-G1993,1993,4,124,source_jpeg,85210,1,psm3:ok:1,3,1,16163,0.00,0.00,1.0000,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP125,LTMD-CN4-G1993,1993,4,125,source_jpeg,83297,1,psm3:ok:306,3,306,1471,91.33,95.71,0.0458,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP126,LTMD-CN4-G1993,1993,4,126,source_jpeg,70619,1,psm3:ok:80,3,80,407,93.60,95.44,0.0000,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP127,LTMD-CN4-G1993,1993,4,127,source_jpeg,69147,1,psm3:ok:200,3,200,977,86.67,94.34,0.0800,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP128,LTMD-CN4-G1993,1993,4,128,source_jpeg,63428,1,psm3:ok:217,3,217,1000,89.09,95.74,0.0599,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP129,LTMD-CN4-G1993,1993,4,129,source_jpeg,74984,1,psm3:ok:249,3,249,3434,89.70,95.49,0.0602,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP130,LTMD-CN4-G1993,1993,4,130,source_jpeg,68673,1,psm3:ok:130,3,130,643,90.13,96.30,0.0538,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP131,LTMD-CN4-G1993,1993,4,131,source_jpeg,62911,1,psm3:ok:227,3,227,1058,91.29,95.23,0.0176,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP132,LTMD-CN4-G1993,1993,4,132,source_jpeg,94121,1,psm3:ok:189,3,189,932,88.76,95.96,0.0847,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP133,LTMD-CN4-G1993,1993,4,133,source_jpeg,64630,1,psm3:ok:204,3,204,940,91.94,95.78,0.0294,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP134,LTMD-CN4-G1993,1993,4,134,source_jpeg,68290,1,psm3:ok:179,3,179,840,92.57,95.77,0.0112,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP135,LTMD-CN4-G1993,1993,4,135,source_jpeg,73655,1,psm3:ok:227,3,227,1105,89.63,94.30,0.0308,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP136,LTMD-CN4-G1993,1993,4,136,source_jpeg,91888,1,psm3:ok:340,3,340,1770,87.47,94.75,0.0706,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP137,LTMD-CN4-G1993,1993,4,137,source_jpeg,74808,1,psm3:ok:212,3,212,1054,88.18,95.51,0.0755,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP138,LTMD-CN4-G1993,1993,4,138,source_jpeg,85243,1,psm3:ok:277,3,277,2007,86.71,94.54,0.1047,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP139,LTMD-CN4-G1993,1993,4,139,source_jpeg,65763,1,psm3:ok:114,3,114,594,89.99,94.32,0.0263,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP140,LTMD-CN4-G1993,1993,4,140,source_jpeg,81388,1,psm3:ok:237,3,237,1208,89.46,95.07,0.0717,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP141,LTMD-CN4-G1993,1993,4,141,source_jpeg,81371,1,psm3:ok:280,3,280,1440,90.46,95.74,0.0536,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP142,LTMD-CN4-G1993,1993,4,142,source_jpeg,62957,1,psm3:ok:215,3,215,989,88.74,96.01,0.0884,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP143,LTMD-CN4-G1993,1993,4,143,source_jpeg,66636,1,psm3:ok:192,3,192,923,86.16,93.20,0.0885,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP144,LTMD-CN4-G1993,1993,4,144,source_jpeg,84189,1,psm3:ok:329,3,329,1604,88.01,95.45,0.0851,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP145,LTMD-CN4-G1993,1993,4,145,source_jpeg,87975,1,psm3:ok:313,3,313,1515,90.28,95.38,0.0415,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP146,LTMD-CN4-G1993,1993,4,146,source_jpeg,62624,1,psm3:ok:88,3,88,413,87.30,95.65,0.0909,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP147,LTMD-CN4-G1993,1993,4,147,source_jpeg,68473,1,psm3:ok:245,3,245,1084,85.63,94.92,0.1061,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP148,LTMD-CN4-G1993,1993,4,148,source_jpeg,68373,1,psm3:ok:2,3,2,9,66.56,66.56,0.5000,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP149,LTMD-CN4-G1993,1993,4,149,source_jpeg,66505,1,psm3:ok:0;psm11:ok:8;psm6:ok:14,6,14,38,52.96,60.00,0.5000,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP150,LTMD-CN4-G1993,1993,4,150,source_jpeg,83272,1,psm3:ok:260,3,260,1224,90.74,95.43,0.0385,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP151,LTMD-CN4-G1993,1993,4,151,source_jpeg,49827,1,psm3:ok:0;psm11:ok:22;psm6:ok:48,6,48,84,36.64,34.54,0.8333,text_detected,ok,
CN46_OCR_0.1,LTMD-CN4-G1993-VP152,LTMD-CN4-G1993,1993,4,152,source_jpeg,73736,1,psm3:ok:234,3,234,1135,92.07,96.06,0.0299,text_detected,ok,
