scanner_version,page_id,book_id,catalog_generation,grade,viewer_page,selected_psm,source_sha256_verified,front_zone,end_zone,front_matter_score,toc_navigation_score,bibliography_credits_score,matched_category_count,error
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G1993-VP172,LTMD-CN3-G1993,1993,3,172,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G1993-VP173,LTMD-CN3-G1993,1993,3,173,3,1,0,1,1,0,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G1993-VP174,LTMD-CN3-G1993,1993,3,174,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G1993-VP175,LTMD-CN3-G1993,1993,3,175,6,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G1993-VP176,LTMD-CN3-G1993,1993,3,176,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G1993-VP177,LTMD-CN3-G1993,1993,3,177,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G1993-VP178,LTMD-CN3-G1993,1993,3,178,3,1,0,1,0,0,1,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP001,LTMD-CN3-G2011,2011,3,1,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP002,LTMD-CN3-G2011,2011,3,2,3,1,1,0,0,0,7,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP003,LTMD-CN3-G2011,2011,3,3,3,1,1,0,1,1,1,3,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP004,LTMD-CN3-G2011,2011,3,4,3,1,1,0,1,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP005,LTMD-CN3-G2011,2011,3,5,3,1,1,0,2,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP006,LTMD-CN3-G2011,2011,3,6,3,1,1,0,2,2,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP007,LTMD-CN3-G2011,2011,3,7,3,1,1,0,0,1,3,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP008,LTMD-CN3-G2011,2011,3,8,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP009,LTMD-CN3-G2011,2011,3,9,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP010,LTMD-CN3-G2011,2011,3,10,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP011,LTMD-CN3-G2011,2011,3,11,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP012,LTMD-CN3-G2011,2011,3,12,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP013,LTMD-CN3-G2011,2011,3,13,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP014,LTMD-CN3-G2011,2011,3,14,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP015,LTMD-CN3-G2011,2011,3,15,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP016,LTMD-CN3-G2011,2011,3,16,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP138,LTMD-CN3-G2011,2011,3,138,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP139,LTMD-CN3-G2011,2011,3,139,6,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP140,LTMD-CN3-G2011,2011,3,140,3,1,0,1,0,3,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP141,LTMD-CN3-G2011,2011,3,141,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP142,LTMD-CN3-G2011,2011,3,142,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP143,LTMD-CN3-G2011,2011,3,143,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP144,LTMD-CN3-G2011,2011,3,144,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP145,LTMD-CN3-G2011,2011,3,145,3,1,0,1,0,0,2,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP146,LTMD-CN3-G2011,2011,3,146,3,1,0,1,0,0,1,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP147,LTMD-CN3-G2011,2011,3,147,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP148,LTMD-CN3-G2011,2011,3,148,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP149,LTMD-CN3-G2011,2011,3,149,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP150,LTMD-CN3-G2011,2011,3,150,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP151,LTMD-CN3-G2011,2011,3,151,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP152,LTMD-CN3-G2011,2011,3,152,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2011-VP153,LTMD-CN3-G2011,2011,3,153,11,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP001,LTMD-CN3-G2014,2014,3,1,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP002,LTMD-CN3-G2014,2014,3,2,3,1,1,0,0,0,7,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP003,LTMD-CN3-G2014,2014,3,3,3,1,1,0,0,2,1,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP004,LTMD-CN3-G2014,2014,3,4,3,1,1,0,1,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP005,LTMD-CN3-G2014,2014,3,5,3,1,1,0,1,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP006,LTMD-CN3-G2014,2014,3,6,3,1,1,0,2,2,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP007,LTMD-CN3-G2014,2014,3,7,3,1,1,0,0,2,3,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP008,LTMD-CN3-G2014,2014,3,8,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP009,LTMD-CN3-G2014,2014,3,9,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP010,LTMD-CN3-G2014,2014,3,10,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP011,LTMD-CN3-G2014,2014,3,11,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP012,LTMD-CN3-G2014,2014,3,12,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP013,LTMD-CN3-G2014,2014,3,13,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP014,LTMD-CN3-G2014,2014,3,14,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP015,LTMD-CN3-G2014,2014,3,15,3,1,1,0,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP016,LTMD-CN3-G2014,2014,3,16,6,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP138,LTMD-CN3-G2014,2014,3,138,3,1,0,1,0,2,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP139,LTMD-CN3-G2014,2014,3,139,3,1,0,1,0,3,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP140,LTMD-CN3-G2014,2014,3,140,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP141,LTMD-CN3-G2014,2014,3,141,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP142,LTMD-CN3-G2014,2014,3,142,3,1,0,1,0,2,1,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP143,LTMD-CN3-G2014,2014,3,143,3,1,0,1,0,1,0,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP144,LTMD-CN3-G2014,2014,3,144,6,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP145,LTMD-CN3-G2014,2014,3,145,3,1,0,1,0,0,2,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP146,LTMD-CN3-G2014,2014,3,146,3,1,0,1,0,0,1,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP147,LTMD-CN3-G2014,2014,3,147,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP148,LTMD-CN3-G2014,2014,3,148,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP149,LTMD-CN3-G2014,2014,3,149,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP150,LTMD-CN3-G2014,2014,3,150,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP151,LTMD-CN3-G2014,2014,3,151,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP152,LTMD-CN3-G2014,2014,3,152,3,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2014-VP153,LTMD-CN3-G2014,2014,3,153,6,1,0,1,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2019-VP001,LTMD-CN3-G2019,2019,3,1,3,1,1,0,0,0,0,0,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2019-VP002,LTMD-CN3-G2019,2019,3,2,3,1,1,0,0,0,8,1,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2019-VP003,LTMD-CN3-G2019,2019,3,3,3,1,1,0,1,1,1,3,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2019-VP004,LTMD-CN3-G2019,2019,3,4,3,1,1,0,1,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2019-VP005,LTMD-CN3-G2019,2019,3,5,3,1,1,0,1,3,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2019-VP006,LTMD-CN3-G2019,2019,3,6,3,1,1,0,2,1,0,2,
CN_WAVE2_STRUCTKW_0.1,LTMD-CN3-G2019-VP007,LTMD-CN3-G2019,2019,3,7,3,1,1,0,0,1,3,2,
