normalization_version,viewer_key,catalog_generation,grade_code,viewer_title,title_core,title_core_normalized
CONALITEG_TITLECORE_0.2,H2011P5HI333,2011,5,HISTORIA Grado 5° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,HISTORIA,historia
CONALITEG_TITLECORE_0.2,H2011P5MA334,2011,5,MATEMÁTICAS Grado 5° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas
CONALITEG_TITLECORE_0.2,H2011P6CI335,2011,6,CIENCIAS NATURALES Grado 6° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,CIENCIAS NATURALES,ciencias naturales
CONALITEG_TITLECORE_0.2,H2011P6CI336,2011,6,FORMACIÓN CÍVICA Y ÉTICA Grado 6° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,FORMACIÓN CÍVICA Y ÉTICA,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2011P6CI337,2011,6,EDUCACIÓN ARTÍSTICA Grado 6° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN ARTÍSTICA,educacion artistica
CONALITEG_TITLECORE_0.2,H2011P6ED338,2011,6,EDUCACIÓN FÍSCIA Grado 6° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,EDUCACIÓN FÍSCIA,educacion fiscia
CONALITEG_TITLECORE_0.2,H2011P6ES339,2011,6,ESPAÑOL Grado 6° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL,espanol
CONALITEG_TITLECORE_0.2,H2011P6ES340,2011,6,ESPAÑOL LECTURAS Grado 6° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,ESPAÑOL LECTURAS,espanol lecturas
CONALITEG_TITLECORE_0.2,H2011P6GE341,2011,6,GEOGRAFÍA Grado 6° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,GEOGRAFÍA,geografia
CONALITEG_TITLECORE_0.2,H2011P6HI342,2011,6,HISTORIA Grado 6° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,HISTORIA,historia
CONALITEG_TITLECORE_0.2,H2011P6MA343,2011,6,MATEMÁTICAS Grado 6° Generación 2011 .: Comisión Nacional de Libros de Texto Gratuitos :.,MATEMÁTICAS,matematicas
CONALITEG_TITLECORE_0.2,H2014P1CAM,2014,1,"Material de apoyo a la alfabetización inicial, Tiras recortables y cartel con el alfabeto Grado 1° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.","Material de apoyo a la alfabetización inicial, Tiras recortables y cartel con el alfabeto","material de apoyo a la alfabetizacion inicial, tiras recortables y cartel con el alfabeto"
CONALITEG_TITLECORE_0.2,H2014P1DMA,2014,1,Desafíos matemáticos. Libro para el alumno Grado 1° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2014P1DMM,2014,1,Desafíos matemáticos. Libro para el maestro Grado 1° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el maestro,desafios matematicos. libro para el maestro
CONALITEG_TITLECORE_0.2,H2014P1EAM,2014,1,Fichero didactico (incluye DVD) Grado 1° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Fichero didactico (incluye DVD),fichero didactico (incluye dvd)
CONALITEG_TITLECORE_0.2,H2014P1ENA,2014,1,Exploración de la Naturaleza y la Sociedad Grado 1° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Exploración de la Naturaleza y la Sociedad,exploracion de la naturaleza y la sociedad
CONALITEG_TITLECORE_0.2,H2014P1ESA,2014,1,Español. Libro para el alumno Grado 1° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro para el alumno,espanol. libro para el alumno
CONALITEG_TITLECORE_0.2,H2014P1ESM,2014,1,Español. Libro para el maestro Grado 1° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro para el maestro,espanol. libro para el maestro
CONALITEG_TITLECORE_0.2,H2014P1FCA,2014,1,Formación Cívica y Ética Grado 1° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2014P1LEA,2014,1,Español. Libro de lectura Grado 1° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2014P2DMA,2014,2,Desafíos matemáticos. Libro para el alumno Grado 2° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2014P2DMM,2014,2,Desafíos matemáticos. Libro para el maestro Grado 2° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el maestro,desafios matematicos. libro para el maestro
CONALITEG_TITLECORE_0.2,H2014P2EAM,2014,2,Fichero didactico (incluye DVD) Grado 2° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Fichero didactico (incluye DVD),fichero didactico (incluye dvd)
CONALITEG_TITLECORE_0.2,H2014P2ENA,2014,2,Exploración de la Naturaleza y la Sociedad Grado 2° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Exploración de la Naturaleza y la Sociedad,exploracion de la naturaleza y la sociedad
CONALITEG_TITLECORE_0.2,H2014P2ESA,2014,2,Español. Libro para el alumno Grado 2° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro para el alumno,espanol. libro para el alumno
CONALITEG_TITLECORE_0.2,H2014P2ESM,2014,2,Español. Libro para el maestro Grado 2° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro para el maestro,espanol. libro para el maestro
CONALITEG_TITLECORE_0.2,H2014P2FCA,2014,2,Formación Cívica y Ética Grado 2° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2014P2LEA,2014,2,Español. Libro de lectura Grado 2° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2014P3AGS,2014,3,La entidad donde vivo Aguascalientes Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Aguascalientes,la entidad donde vivo aguascalientes
CONALITEG_TITLECORE_0.2,H2014P3BCN,2014,3,La entidad donde vivo Baja California Norte Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Baja California Norte,la entidad donde vivo baja california norte
CONALITEG_TITLECORE_0.2,H2014P3BCS,2014,3,La entidad donde vivo Baja California Sur Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Baja California Sur,la entidad donde vivo baja california sur
CONALITEG_TITLECORE_0.2,H2014P3CAM,2014,3,La entidad donde vivo Campeche Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Campeche,la entidad donde vivo campeche
CONALITEG_TITLECORE_0.2,H2014P3CDM,2014,3,La entidad donde vivo Ciudad de México Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Ciudad de México,la entidad donde vivo ciudad de mexico
CONALITEG_TITLECORE_0.2,H2014P3CHH,2014,3,La entidad donde vivo Chihuahua Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Chihuahua,la entidad donde vivo chihuahua
CONALITEG_TITLECORE_0.2,H2014P3CHP,2014,3,La entidad donde vivo Chiapas Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Chiapas,la entidad donde vivo chiapas
CONALITEG_TITLECORE_0.2,H2014P3CNA,2014,3,Ciencias Naturales Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2014P3COA,2014,3,La entidad donde vivo Coahuila Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Coahuila,la entidad donde vivo coahuila
CONALITEG_TITLECORE_0.2,H2014P3COL,2014,3,La entidad donde vivo Colima Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Colima,la entidad donde vivo colima
CONALITEG_TITLECORE_0.2,H2014P3DMA,2014,3,Desafíos matemáticos. Libro para el alumno Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2014P3DMM,2014,3,Desafíos matemáticos. Libro para el maestro Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el maestro,desafios matematicos. libro para el maestro
CONALITEG_TITLECORE_0.2,H2014P3DUR,2014,3,La entidad donde vivo Durango Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Durango,la entidad donde vivo durango
CONALITEG_TITLECORE_0.2,H2014P3EAA,2014,3,Educación Artística Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2014P3ESA,2014,3,Español Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2014P3FCA,2014,3,Formación Cívica y Ética Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2014P3GRO,2014,3,La entidad donde vivo Guerrero Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Guerrero,la entidad donde vivo guerrero
CONALITEG_TITLECORE_0.2,H2014P3GTO,2014,3,La entidad donde vivo Guanajuato Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Guanajuato,la entidad donde vivo guanajuato
CONALITEG_TITLECORE_0.2,H2014P3HID,2014,3,La entidad donde vivo Hidalgo Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Hidalgo,la entidad donde vivo hidalgo
CONALITEG_TITLECORE_0.2,H2014P3JAL,2014,3,La entidad donde vivo Jalisco Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Jalisco,la entidad donde vivo jalisco
CONALITEG_TITLECORE_0.2,H2014P3LEA,2014,3,Español. Libro de lectura Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2014P3MEX,2014,3,La entidad donde vivo México Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo México,la entidad donde vivo mexico
CONALITEG_TITLECORE_0.2,H2014P3MIC,2014,3,La entidad donde vivo Michoacán Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Michoacán,la entidad donde vivo michoacan
CONALITEG_TITLECORE_0.2,H2014P3MOR,2014,3,La entidad donde vivo Morelos Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Morelos,la entidad donde vivo morelos
CONALITEG_TITLECORE_0.2,H2014P3NAY,2014,3,La entidad donde vivo Nayarit Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Nayarit,la entidad donde vivo nayarit
CONALITEG_TITLECORE_0.2,H2014P3NLE,2014,3,La entidad donde vivo Nuevo León Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Nuevo León,la entidad donde vivo nuevo leon
CONALITEG_TITLECORE_0.2,H2014P3OAX,2014,3,La entidad donde vivo Oaxaca Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Oaxaca,la entidad donde vivo oaxaca
CONALITEG_TITLECORE_0.2,H2014P3PUE,2014,3,La entidad donde vivo Puebla Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Puebla,la entidad donde vivo puebla
CONALITEG_TITLECORE_0.2,H2014P3QRO,2014,3,La entidad donde vivo Quintana Roo Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Quintana Roo,la entidad donde vivo quintana roo
CONALITEG_TITLECORE_0.2,H2014P3QUE,2014,3,La entidad donde vivo Querétaro Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Querétaro,la entidad donde vivo queretaro
CONALITEG_TITLECORE_0.2,H2014P3SIN,2014,3,La entidad donde vivo Sinaloa Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Sinaloa,la entidad donde vivo sinaloa
CONALITEG_TITLECORE_0.2,H2014P3SLP,2014,3,La entidad donde vivo San Luis Potosí Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo San Luis Potosí,la entidad donde vivo san luis potosi
CONALITEG_TITLECORE_0.2,H2014P3SON,2014,3,La entidad donde vivo Sonora Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Sonora,la entidad donde vivo sonora
CONALITEG_TITLECORE_0.2,H2014P3TAB,2014,3,La entidad donde vivo Tabasco Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Tabasco,la entidad donde vivo tabasco
CONALITEG_TITLECORE_0.2,H2014P3TAM,2014,3,La entidad donde vivo Tamaulipas Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Tamaulipas,la entidad donde vivo tamaulipas
CONALITEG_TITLECORE_0.2,H2014P3TLA,2014,3,La entidad donde vivo Tlaxcala Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Tlaxcala,la entidad donde vivo tlaxcala
CONALITEG_TITLECORE_0.2,H2014P3VER,2014,3,La entidad donde vivo Veracruz Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Veracruz,la entidad donde vivo veracruz
CONALITEG_TITLECORE_0.2,H2014P3YUC,2014,3,La entidad donde vivo Yucatán Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Yucatán,la entidad donde vivo yucatan
CONALITEG_TITLECORE_0.2,H2014P3ZAC,2014,3,La entidad donde vivo Zacatecas Grado 3° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,La entidad donde vivo Zacatecas,la entidad donde vivo zacatecas
CONALITEG_TITLECORE_0.2,H2014P4AMA,2014,4,Atlas de México Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Atlas de México,atlas de mexico
CONALITEG_TITLECORE_0.2,H2014P4CCA,2014,4,Conoce nuestra Constitución Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conoce nuestra Constitución,conoce nuestra constitucion
CONALITEG_TITLECORE_0.2,H2014P4CNA,2014,4,Ciencias Naturales Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2014P4DMA,2014,4,Desafíos matemáticos. Libro para el alumno Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2014P4DMM,2014,4,Desafíos matemáticos. Libro para el maestro Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el maestro,desafios matematicos. libro para el maestro
CONALITEG_TITLECORE_0.2,H2014P4EAA,2014,4,Educación Artística Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2014P4ESA,2014,4,Español Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2014P4FCA,2014,4,Formación Cívica y Ética Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2014P4GEA,2014,4,Geografía Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia
CONALITEG_TITLECORE_0.2,H2014P4HIA,2014,4,Historia Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia
CONALITEG_TITLECORE_0.2,H2014P4LEA,2014,4,Español. Libro de lectura Grado 4° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2014P5AGA,2014,5,Atlas de geografía del mundo Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Atlas de geografía del mundo,atlas de geografia del mundo
CONALITEG_TITLECORE_0.2,H2014P5CNA,2014,5,Ciencias Naturales Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2014P5DMA,2014,5,Desafíos matemáticos. Libro para el alumno Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2014P5DMM,2014,5,Desafíos matemáticos. Libro para el maestro Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el maestro,desafios matematicos. libro para el maestro
CONALITEG_TITLECORE_0.2,H2014P5EAA,2014,5,Educación Artística Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2014P5ESA,2014,5,Español Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2014P5FCA,2014,5,Formación Cívica y Ética Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2014P5GEA,2014,5,Geografía Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia
CONALITEG_TITLECORE_0.2,H2014P5HIA,2014,5,Historia Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia
CONALITEG_TITLECORE_0.2,H2014P5LEA,2014,5,Español. Libro de lectura Grado 5° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2014P6CNA,2014,6,Ciencias Naturales Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2014P6DMA,2014,6,Desafíos matemáticos. Libro para el alumno Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2014P6DMM,2014,6,Desafíos matemáticos. Libro para el maestro Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el maestro,desafios matematicos. libro para el maestro
CONALITEG_TITLECORE_0.2,H2014P6EAA,2014,6,Educación Artística Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2014P6ESA,2014,6,Español Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2014P6FCA,2014,6,Formación Cívica y Ética Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2014P6GEA,2014,6,Geografía Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia
CONALITEG_TITLECORE_0.2,H2014P6HIA,2014,6,Historia Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia
CONALITEG_TITLECORE_0.2,H2014P6LEA,2014,6,Español. Libro de lectura Grado 6° Generación 2014 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2018P1CAM,2018,1,Material de apoyo a la alfabetización Inicial. Tiras recortables. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Material de apoyo a la alfabetización Inicial. Tiras recortables,material de apoyo a la alfabetizacion inicial. tiras recortables
CONALITEG_TITLECORE_0.2,H2018P1COA,2018,1,Conocimiento del medio. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio,conocimiento del medio
CONALITEG_TITLECORE_0.2,H2018P1COM,2018,1,Conocimiento del medio. Docente. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio. Docente,conocimiento del medio. docente
CONALITEG_TITLECORE_0.2,H2018P1ESA,2018,1,Lengua materna. Español. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español,lengua materna. espanol
CONALITEG_TITLECORE_0.2,H2018P1ESM,2018,1,Lengua materna. Español. Docente. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español. Docente,lengua materna. espanol. docente
CONALITEG_TITLECORE_0.2,H2018P1LEA,2018,1,Lengua materna. Español lecturas. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español lecturas,lengua materna. espanol lecturas
CONALITEG_TITLECORE_0.2,H2018P1MAA,2018,1,Matemáticas. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas
CONALITEG_TITLECORE_0.2,H2018P1MAM,2018,1,Matemáticas. Docente. Grado 1° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas. Docente,matematicas. docente
CONALITEG_TITLECORE_0.2,H2018P2COA,2018,2,Conocimiento del medio. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio,conocimiento del medio
CONALITEG_TITLECORE_0.2,H2018P2COM,2018,2,Conocimiento del medio. Docente. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conocimiento del medio. Docente,conocimiento del medio. docente
CONALITEG_TITLECORE_0.2,H2018P2ESA,2018,2,Lengua materna. Español. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español,lengua materna. espanol
CONALITEG_TITLECORE_0.2,H2018P2ESM,2018,2,Lengua materna. Español. Docente. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español. Docente,lengua materna. espanol. docente
CONALITEG_TITLECORE_0.2,H2018P2LEA,2018,2,Lengua materna. Español lecturas. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Lengua materna. Español lecturas,lengua materna. espanol lecturas
CONALITEG_TITLECORE_0.2,H2018P2MAA,2018,2,Matemáticas. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas,matematicas
CONALITEG_TITLECORE_0.2,H2018P2MAM,2018,2,Matemáticas. Docente. Grado 2° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Matemáticas. Docente,matematicas. docente
CONALITEG_TITLECORE_0.2,H2018P3CNA,2018,3,Ciencias Naturales.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2018P3DMA,2018,3,Desafíos matemáticos. Libro para el alumno.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2018P3EAA,2018,3,Educación Artística.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2018P3ESA,2018,3,Español.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2018P3FCA,2018,3,Formación Cívica y Ética.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2018P3LEA,2018,3,Español. Libro de lectura.. Grado 3° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
CONALITEG_TITLECORE_0.2,H2018P4AMA,2018,4,Atlas de México.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Atlas de México,atlas de mexico
CONALITEG_TITLECORE_0.2,H2018P4CCA,2018,4,Conoce Nuestra Constitución.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Conoce Nuestra Constitución,conoce nuestra constitucion
CONALITEG_TITLECORE_0.2,H2018P4CNA,2018,4,Ciencias Naturales.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Ciencias Naturales,ciencias naturales
CONALITEG_TITLECORE_0.2,H2018P4DMA,2018,4,Desafíos matemáticos. Libro para el alumno.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Desafíos matemáticos. Libro para el alumno,desafios matematicos. libro para el alumno
CONALITEG_TITLECORE_0.2,H2018P4EAA,2018,4,Educación Artística.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Educación Artística,educacion artistica
CONALITEG_TITLECORE_0.2,H2018P4ESA,2018,4,Español.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español,espanol
CONALITEG_TITLECORE_0.2,H2018P4FCA,2018,4,Formación Cívica y Ética.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Formación Cívica y Ética,formacion civica y etica
CONALITEG_TITLECORE_0.2,H2018P4GEA,2018,4,Geografía.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Geografía,geografia
CONALITEG_TITLECORE_0.2,H2018P4HIA,2018,4,Historia.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Historia,historia
CONALITEG_TITLECORE_0.2,H2018P4LEA,2018,4,Español. Libro de lectura.. Grado 4° Generación 2018 .: Comisión Nacional de Libros de Texto Gratuitos :.,Español. Libro de lectura,espanol. libro de lectura
