page_id,viewer_key,catalog_generation,grade,title_core,viewer_page,selected_psm,recognized_words,mean_word_confidence,low_confidence_word_rate,ocr_class,front_matter_score,toc_navigation_score,bibliography_credits_score,primary_structure,classification_certainty,classification_rule,evidence_flags,classifier_version
U1-H2019P3EAA-P038,H2019P3EAA,2019,3,Educación Artística,38,6,32,37.43,0.8438,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P039,H2019P3EAA,2019,3,Educación Artística,39,3,1,42.64,1.0000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P040,H2019P3EAA,2019,3,Educación Artística,40,3,109,91.62,0.0550,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P041,H2019P3EAA,2019,3,Educación Artística,41,3,244,93.82,0.0164,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P042,H2019P3EAA,2019,3,Educación Artística,42,3,267,94.03,0.0187,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P043,H2019P3EAA,2019,3,Educación Artística,43,3,145,91.07,0.0483,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P044,H2019P3EAA,2019,3,Educación Artística,44,3,238,94.69,0.0042,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P045,H2019P3EAA,2019,3,Educación Artística,45,3,258,94.28,0.0155,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P046,H2019P3EAA,2019,3,Educación Artística,46,3,194,93.41,0.0206,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P047,H2019P3EAA,2019,3,Educación Artística,47,3,184,94.13,0.0109,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P048,H2019P3EAA,2019,3,Educación Artística,48,3,202,93.76,0.0149,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P049,H2019P3EAA,2019,3,Educación Artística,49,3,287,93.55,0.0244,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P050,H2019P3EAA,2019,3,Educación Artística,50,3,193,93.86,0.0207,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P051,H2019P3EAA,2019,3,Educación Artística,51,3,167,92.06,0.0479,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P052,H2019P3EAA,2019,3,Educación Artística,52,3,177,94.89,0.0113,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P053,H2019P3EAA,2019,3,Educación Artística,53,3,126,90.97,0.0476,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P054,H2019P3EAA,2019,3,Educación Artística,54,6,36,23.88,0.9444,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P055,H2019P3EAA,2019,3,Educación Artística,55,3,2,49.25,0.5000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P056,H2019P3EAA,2019,3,Educación Artística,56,3,171,92.81,0.0409,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P057,H2019P3EAA,2019,3,Educación Artística,57,3,309,93.15,0.0259,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P058,H2019P3EAA,2019,3,Educación Artística,58,3,168,95.22,0.0119,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P059,H2019P3EAA,2019,3,Educación Artística,59,3,174,93.65,0.0230,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P060,H2019P3EAA,2019,3,Educación Artística,60,3,113,94.72,0.0088,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P061,H2019P3EAA,2019,3,Educación Artística,61,3,341,93.25,0.0235,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P062,H2019P3EAA,2019,3,Educación Artística,62,3,258,95.39,0.0039,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P063,H2019P3EAA,2019,3,Educación Artística,63,3,2,32.13,1.0000,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P064,H2019P3EAA,2019,3,Educación Artística,64,3,157,94.43,0.0127,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P065,H2019P3EAA,2019,3,Educación Artística,65,3,93,90.43,0.0968,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P066,H2019P3EAA,2019,3,Educación Artística,66,3,115,93.89,0.0174,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P067,H2019P3EAA,2019,3,Educación Artística,67,3,141,93.15,0.0213,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P068,H2019P3EAA,2019,3,Educación Artística,68,6,101,31.18,0.8911,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P069,H2019P3EAA,2019,3,Educación Artística,69,6,36,20.84,0.9722,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P070,H2019P3EAA,2019,3,Educación Artística,70,3,143,93.65,0.0420,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P071,H2019P3EAA,2019,3,Educación Artística,71,3,117,90.09,0.0427,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P072,H2019P3EAA,2019,3,Educación Artística,72,3,298,93.94,0.0134,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P073,H2019P3EAA,2019,3,Educación Artística,73,3,13,70.32,0.3077,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P074,H2019P3EAA,2019,3,Educación Artística,74,3,154,94.34,0.0130,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P075,H2019P3EAA,2019,3,Educación Artística,75,3,215,94.55,0.0140,text_detected,1,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P076,H2019P3EAA,2019,3,Educación Artística,76,3,174,95.33,0.0057,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P077,H2019P3EAA,2019,3,Educación Artística,77,3,109,94.04,0.0275,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P078,H2019P3EAA,2019,3,Educación Artística,78,3,200,94.13,0.0050,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P079,H2019P3EAA,2019,3,Educación Artística,79,3,6,89.03,0.0000,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,end_zone,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P080,H2019P3EAA,2019,3,Educación Artística,80,3,256,94.75,0.0078,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P081,H2019P3EAA,2019,3,Educación Artística,81,6,9,18.32,0.7778,text_detected,0,0,0,visual_only,medium,OCR_VISUAL_NOISE,end_zone;fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P082,H2019P3EAA,2019,3,Educación Artística,82,3,179,95.19,0.0056,text_detected,0,1,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P083,H2019P3EAA,2019,3,Educación Artística,83,3,44,95.92,0.0000,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,end_zone;text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P084,H2019P3EAA,2019,3,Educación Artística,84,3,222,91.99,0.0495,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P085,H2019P3EAA,2019,3,Educación Artística,85,3,369,88.21,0.0515,text_detected,0,0,2,bibliography_or_credits,high,KW_BIBLIO_CREDITS,end_zone;text_rich;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P086,H2019P3EAA,2019,3,Educación Artística,86,3,890,88.91,0.0528,text_detected,0,0,2,bibliography_or_credits,high,KW_BIBLIO_CREDITS,end_zone;text_rich;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P087,H2019P3EAA,2019,3,Educación Artística,87,3,196,92.28,0.0306,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,end_zone;text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P088,H2019P3EAA,2019,3,Educación Artística,88,3,49,88.31,0.0816,text_detected,0,0,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,end_zone;text_present;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P3EAA-P089,H2019P3EAA,2019,3,Educación Artística,89,,2,48.16,1.0000,no_text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,end_zone;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P001,H2019P4EAA,2019,4,Educación Artística,1,3,4,85.00,0.2500,text_detected,0,0,0,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,front_zone,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P002,H2019P4EAA,2019,4,Educación Artística,2,3,521,71.06,0.3013,text_detected,0,0,8,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_present;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P003,H2019P4EAA,2019,4,Educación Artística,3,3,161,95.81,0.0062,text_detected,1,1,1,bibliography_or_credits,medium,KW_BIBLIO_CREDITS,front_zone;text_rich;front_kw;nav_kw;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P004,H2019P4EAA,2019,4,Educación Artística,4,3,117,88.59,0.0598,text_detected,1,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_present;front_kw;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P005,H2019P4EAA,2019,4,Educación Artística,5,3,74,92.94,0.0000,text_detected,0,3,2,bibliography_or_credits,high,KW_BIBLIO_CREDITS,front_zone;text_present;nav_kw;biblio_credit_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P006,H2019P4EAA,2019,4,Educación Artística,6,3,150,92.67,0.0333,text_detected,1,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;front_kw;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P007,H2019P4EAA,2019,4,Educación Artística,7,3,123,90.49,0.0732,text_detected,0,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P008,H2019P4EAA,2019,4,Educación Artística,8,6,242,28.52,0.9339,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P009,H2019P4EAA,2019,4,Educación Artística,9,6,216,27.94,0.9352,text_detected,0,0,0,visual_only,high,OCR_VISUAL_NOISE,front_zone;fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P010,H2019P4EAA,2019,4,Educación Artística,10,3,236,93.84,0.0212,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P011,H2019P4EAA,2019,4,Educación Artística,11,3,50,96.04,0.0000,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_present;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P012,H2019P4EAA,2019,4,Educación Artística,12,3,207,94.48,0.0242,text_detected,0,3,0,toc_or_navigation,high,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P013,H2019P4EAA,2019,4,Educación Artística,13,3,238,92.92,0.0336,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P014,H2019P4EAA,2019,4,Educación Artística,14,3,107,92.73,0.0280,text_detected,0,0,0,mixed_text_image,medium,OCR_MODERATE_TEXT,front_zone;text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P015,H2019P4EAA,2019,4,Educación Artística,15,3,249,95.33,0.0040,text_detected,0,1,0,toc_or_navigation,medium,KW_NAVIGATION,front_zone;text_rich;nav_kw,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P016,H2019P4EAA,2019,4,Educación Artística,16,3,175,93.91,0.0286,text_detected,0,0,0,textual,high,OCR_TEXT_RICH,front_zone;text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P017,H2019P4EAA,2019,4,Educación Artística,17,3,174,94.82,0.0115,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P018,H2019P4EAA,2019,4,Educación Artística,18,3,210,93.70,0.0238,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P019,H2019P4EAA,2019,4,Educación Artística,19,3,130,94.87,0.0077,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P020,H2019P4EAA,2019,4,Educación Artística,20,3,174,94.99,0.0115,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P021,H2019P4EAA,2019,4,Educación Artística,21,3,155,94.89,0.0129,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P022,H2019P4EAA,2019,4,Educación Artística,22,3,135,93.71,0.0444,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P023,H2019P4EAA,2019,4,Educación Artística,23,3,157,95.14,0.0127,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P024,H2019P4EAA,2019,4,Educación Artística,24,6,259,26.97,0.9305,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P025,H2019P4EAA,2019,4,Educación Artística,25,6,193,26.58,0.9223,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P026,H2019P4EAA,2019,4,Educación Artística,26,3,162,93.36,0.0309,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P027,H2019P4EAA,2019,4,Educación Artística,27,3,133,94.59,0.0150,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P028,H2019P4EAA,2019,4,Educación Artística,28,3,66,85.79,0.1061,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P029,H2019P4EAA,2019,4,Educación Artística,29,3,16,94.07,0.0000,text_detected,,,,mixed_text_image,low,OCR_SPARSE_HIGH_CONF,,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P030,H2019P4EAA,2019,4,Educación Artística,30,3,213,93.99,0.0329,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P031,H2019P4EAA,2019,4,Educación Artística,31,3,3,58.77,0.6667,text_detected,,,,unknown,low,CONSERVATIVE_UNKNOWN,,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P032,H2019P4EAA,2019,4,Educación Artística,32,3,89,93.51,0.0225,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P033,H2019P4EAA,2019,4,Educación Artística,33,3,101,94.02,0.0297,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P034,H2019P4EAA,2019,4,Educación Artística,34,3,279,92.69,0.0323,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P035,H2019P4EAA,2019,4,Educación Artística,35,3,120,93.65,0.0250,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P036,H2019P4EAA,2019,4,Educación Artística,36,3,212,93.45,0.0236,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P037,H2019P4EAA,2019,4,Educación Artística,37,3,117,91.61,0.0342,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P038,H2019P4EAA,2019,4,Educación Artística,38,3,119,92.56,0.0336,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P039,H2019P4EAA,2019,4,Educación Artística,39,3,215,94.78,0.0140,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P040,H2019P4EAA,2019,4,Educación Artística,40,6,373,24.40,0.9678,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P041,H2019P4EAA,2019,4,Educación Artística,41,6,176,22.41,0.9659,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P042,H2019P4EAA,2019,4,Educación Artística,42,3,134,91.49,0.0448,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P043,H2019P4EAA,2019,4,Educación Artística,43,3,156,93.92,0.0192,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P044,H2019P4EAA,2019,4,Educación Artística,44,3,313,94.45,0.0160,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P045,H2019P4EAA,2019,4,Educación Artística,45,3,110,90.04,0.0636,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P046,H2019P4EAA,2019,4,Educación Artística,46,3,190,94.30,0.0105,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P047,H2019P4EAA,2019,4,Educación Artística,47,3,159,94.99,0.0126,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P048,H2019P4EAA,2019,4,Educación Artística,48,3,251,94.33,0.0199,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P049,H2019P4EAA,2019,4,Educación Artística,49,3,254,94.03,0.0157,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P050,H2019P4EAA,2019,4,Educación Artística,50,3,160,94.98,0.0125,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P051,H2019P4EAA,2019,4,Educación Artística,51,3,237,95.31,0.0084,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P052,H2019P4EAA,2019,4,Educación Artística,52,3,154,94.49,0.0325,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P053,H2019P4EAA,2019,4,Educación Artística,53,3,148,91.04,0.0473,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P054,H2019P4EAA,2019,4,Educación Artística,54,6,156,29.49,0.9359,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P055,H2019P4EAA,2019,4,Educación Artística,55,6,88,28.37,0.9659,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P056,H2019P4EAA,2019,4,Educación Artística,56,3,201,92.82,0.0299,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P057,H2019P4EAA,2019,4,Educación Artística,57,3,231,93.83,0.0346,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P058,H2019P4EAA,2019,4,Educación Artística,58,3,124,90.89,0.0565,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P059,H2019P4EAA,2019,4,Educación Artística,59,6,74,36.98,0.8108,text_detected,,,,visual_only,high,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P060,H2019P4EAA,2019,4,Educación Artística,60,3,267,94.75,0.0150,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P061,H2019P4EAA,2019,4,Educación Artística,61,6,63,37.39,0.7937,text_detected,,,,visual_only,medium,OCR_VISUAL_NOISE,fallback_psm;visual_noise,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P062,H2019P4EAA,2019,4,Educación Artística,62,3,174,93.90,0.0172,text_detected,,,,textual,high,OCR_TEXT_RICH,text_rich,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P063,H2019P4EAA,2019,4,Educación Artística,63,3,62,93.28,0.0323,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
U1-H2019P4EAA-P064,H2019P4EAA,2019,4,Educación Artística,64,3,100,94.43,0.0100,text_detected,,,,mixed_text_image,medium,OCR_MODERATE_TEXT,text_present,PAGESTRUCT_LTMD_U1_W8_ARTES_0.1
