coverage_version,wave_priority,wave_label,queue_status,operational_domain,viewer_key,catalog_generation,grade_code,title_core,asset_status,effective_fragseg_coverage,coverage_inherited_from_viewer,source_url
LTMD_U1_COVERAGE_0.5,8,U1-W8-artes,queued,artes,H2019P4EAA,2019,4,Educación Artística,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2019P4EAA.htm
LTMD_U1_COVERAGE_0.5,8,U1-W8-artes,queued,artes,H2019P5EAA,2019,5,Educación Artística,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2019P5EAA.htm
LTMD_U1_COVERAGE_0.5,8,U1-W8-artes,queued,artes,H2019P6EAA,2019,6,Educación Artística,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2019P6EAA.htm
LTMD_U1_COVERAGE_0.5,9,U1-W9-educacion_fisica,queued,educacion_fisica,H2008P1ED252,2008,1,EDUCACION FISICA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2008P1ED252.htm
LTMD_U1_COVERAGE_0.5,9,U1-W9-educacion_fisica,queued,educacion_fisica,H2008P2ED260,2008,2,EDUCACION FISICA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2008P2ED260.htm
LTMD_U1_COVERAGE_0.5,9,U1-W9-educacion_fisica,queued,educacion_fisica,H2008P5ED280,2008,5,EDUCACIÓN FÍSICA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2008P5ED280.htm
LTMD_U1_COVERAGE_0.5,9,U1-W9-educacion_fisica,queued,educacion_fisica,H2008P6ED287,2008,6,EDUCACIÓN FÍSICA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2008P6ED287.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P2MA005,1960,2,"MI CUADERNO DE TRABAJO, ARITMÉTICA Y GEOMETRÍA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P2MA005.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P3ES006,1960,3,MI CUADERNO DE TRABAJO. LENGUA NACIONAL Y ESCRITURA. HISTORIA Y CIVISMO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P3ES006.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P3HI010,1960,3,MI LIBRO DE HISTORIA Y CIVISMO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P3HI010.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P3MA011,1960,3,"MI LIBRO, SEGUNDA PARTE. ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P3MA011.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P3MA012,1960,3,"MI CUADERNO DE TRABAJO, SEGUNDA PARTE. ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P3MA012.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P4ES014,1960,4,"MI CUADERNO DE TRABAJO, PRIMERA PARTE. LENGUA NACIONAL Y ESCRITURA. HISTORIA Y CIVISMO",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P4ES014.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P4HI017,1960,4,MI LIBRO DE HISTORIA Y CIVISMO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P4HI017.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P4MA018,1960,4,MI CUADERNO DE TRABAJO. ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P4MA018.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P4MA019,1960,4,MI LIBRO. SEGUNDA PARTE. ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P4MA019.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P5MA020,1960,5,"MI CUADERNO DE TRABAJO, SEGUNDA PARTE , ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P5MA020.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1960P5MA021,1960,5,"MI LIBRO, SEGUNDA PARTE ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P5MA021.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P2MA349,1966,2,MI CUADERNO DE TRABAJO DE ARITMÉTICA Y GEOMETRÍA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P2MA349.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P3ES351,1966,3,"MI CUADERNO DE TRABAJO DE LENGUA NACIONAL, HISTORIA Y CIVISMO",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P3ES351.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P3HI354,1966,3,MI LIBRO DE HISTORIA Y CIVISMO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P3HI354.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P3MA355,1966,3,"MI CUADERNO DE TRABAJO DE ARITMÉTICA Y GEOMETRÍA, ESTUDIO DE LA NATURALEZA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P3MA355.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P3MA356,1966,3,"MI LIBRO DE ARITMÉTICA Y GEOMETRÍA, ESTUDIO DE LA NATURALEZA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P3MA356.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P3MA357,1966,3,"MI LIBRO, SEGUNDA PARTE, ARITMÉTICA Y GEOMETRIA, ESTUDIO DE LA NATURALEZA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P3MA357.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P4ES359,1966,4,"MI CUADERNO DE TRABAJO DE LENGUA NACIONAL, HISTORIA Y CIVISMO",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P4ES359.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P4HI361,1966,4,MI LIBRO DE HISTORIA Y CIVISMO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P4HI361.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P4MA362,1966,4,"MI CUADERNO DE TRABAJO DE ARITMÉTICA Y GEOMETRÍA, ESTUDIO DE LA NATURALEZA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P4MA362.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P4MA363,1966,4,"MI LIBRO DE ARITMÉTICA Y GEOMETRÍA, ESTUDIO DE LA NATURALEZA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P4MA363.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P5HI369,1966,5,MI CUADERNO DE TRABAJO DE HISTORIA Y CIVISMO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P5HI369.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P5HI370,1966,5,MI LIBRO DE HISTORIA Y CIVISMO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P5HI370.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P5MA371,1966,5,MI CUADERNO DE TRABAJO. ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P5MA371.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P5MA372,1966,5,MI LIBRO DE ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P5MA372.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P5MA373,1966,5,"MI LIBRO, SEGUNDA PARTE. ARITMÉTICA Y GEOMETRÍA. ESTUDIO DE LA NATURALEZA",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P5MA373.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P6HI379,1966,6,MI CUADERNO DE TRABAJO DE HISTORIA Y CIVISMO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P6HI379.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P6HI380,1966,6,MI LIBRO DE HISTORIA Y CIVISMO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P6HI380.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P6MA381,1966,6,MI LIBRO DE ARITMÉTICA Y GEOMETRÍA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P6MA381.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1966P6MA382,1966,6,MI CUADERNO DE TRABAJO. ARITMÉTICA Y GEOMETRÍA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P6MA382.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1972P1CI059,1972,1,"CIENCIAS NATURALES, CIENCIAS SOCIALES",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1972P1CI059.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1972P3CI071,1972,3,CIENCIAS NATURALES-CIENCIAS SOCIALES,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1972P3CI071.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI157,1993,3,Aguascalientes. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI157.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI158,1993,3,Baja California. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI158.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI159,1993,3,Baja California Sur. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI159.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI160,1993,3,Campeche. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI160.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI161,1993,3,Chiapas. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI161.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI162,1993,3,Chihuahua. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI162.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI163,1993,3,Distrito Federal. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI163.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI164,1993,3,Coahuila. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI164.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI165,1993,3,Colima. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI165.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI166,1993,3,Durango. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI166.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI167,1993,3,Guanajuato. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI167.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI168,1993,3,Guerrero. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI168.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI169,1993,3,Hidalgo. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI169.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI170,1993,3,Jalisco. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI170.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI171,1993,3,México. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI171.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI172,1993,3,Michoacán. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI172.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI173,1993,3,Morelos. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI173.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI174,1993,3,Nayarit. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI174.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI175,1993,3,Nuevo León. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI175.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI176,1993,3,Oaxaca. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI176.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI177,1993,3,Puebla. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI177.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI178,1993,3,Querétaro. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI178.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI179,1993,3,Quintana Roo. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI179.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI180,1993,3,San Luis Potosí. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI180.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI181,1993,3,Sinaloa. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI181.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI182,1993,3,Sonora. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI182.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI183,1993,3,Tabasco. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI183.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI184,1993,3,Tamaulipas. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI184.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI185,1993,3,Tlaxcala. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI185.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI186,1993,3,Veracruz. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI186.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI187,1993,3,Yucatán. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI187.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H1993P3HI188,1993,3,Zacatecas. Historia y Geografía,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P3HI188.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H2008P1CI249,2008,1,EXPLORACION DE LA NATURALEZA Y LA SOCIEDAD,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2008P1CI249.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H2011P1CI293,2011,1,EXPLORACIÓN DE LA NATURALEZA Y LA SOCIEDAD,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2011P1CI293.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H2011P2CI300,2011,2,EXPLORACIÓN DE LA NATURALEZA Y LA SOCIEDAD,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2011P2CI300.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H2014P1ENA,2014,1,Exploración de la Naturaleza y la Sociedad,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P1ENA.htm
LTMD_U1_COVERAGE_0.5,10,U1-W10-integrados_multiarea,queued,integrados_multiarea,H2014P2ENA,2014,2,Exploración de la Naturaleza y la Sociedad,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H2014P2ENA.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1960P1ES001,1960,1,MI CUADERNO DE TRABAJO DE 1ER AÑO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P1ES001.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1960P1ES002,1960,1,MI LIBRO DE 1ER AÑO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P1ES002.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1960P2ES004,1960,2,MI LIBRO DE 2° AÑO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1960P2ES004.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1966P1ES346,1966,1,MI LIBRO DE 1er AÑO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P1ES346.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1966P2ES348,1966,2,MI LIBRO DE 2° AÑO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1966P2ES348.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1982P1ES096,1982,1,MI LIBRO RECORTABLE PARTE 1,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1982P1ES096.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1982P1ES097,1982,1,MI LIBRO RECORTABLE PARTE 2,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1982P1ES097.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1982P1ES098,1982,1,MI LIBRO PARTE 2,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1982P1ES098.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1982P1ES099,1982,1,MI LIBRO PARTE 1,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1982P1ES099.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1982P2ES101,1982,2,MI LIBRO PARTE 2,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1982P2ES101.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1982P2ES102,1982,2,MI LIBRO DE SEGUNDO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1982P2ES102.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1988P1ES108,1988,1,"MI LIBRO DE 1°, PARTE 1",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1988P1ES108.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1988P1ES109,1988,1,"MI LIBRO DE 1°, PARTE 2",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1988P1ES109.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1988P1ES110,1988,1,"MI LIBRO DE 1° RECORTABLE, PARTE 1",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1988P1ES110.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1988P1ES111,1988,1,"MI LIBRO DE 1°, RECORTABLE PARTE 2",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1988P1ES111.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1988P2CI112,1988,2,"MI LIBRO DE 2°, PARTE 2",not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1988P2CI112.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1988P2CI113,1988,2,MI LIBRO DE 2° PARTE 1,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1988P2CI113.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P1LI140,1993,1,Libro Integrado,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P1LI140.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P1LI141,1993,1,Libro Integrado recortable,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P1LI141.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P2LI149,1993,2,Libro Integrado,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P2LI149.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P2LI150,1993,2,Libro Integrado Recortable,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P2LI150.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P4CI192,1993,4,Conoce nuestra constitución,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P4CI192.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI215,1993,6,MONOGRAFÍA ESTATAL AGUASCALIENTES,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI215.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI216,1993,6,MONOGRAFÍA ESTATAL BAJA CALIFORNIA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI216.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI217,1993,6,MONOGRAFÍA ESTATAL BAJA CALIFORNIA SUR,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI217.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI218,1993,6,MONOGRAFÍA ESTATAL COAHUILA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI218.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI219,1993,6,MONOGRAFÍA ESTATAL COLIMA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI219.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI220,1993,6,MONOGRAFÍA ESTATAL CAMPECHE,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI220.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI221,1993,6,MONOGRAFÍA ESTATAL CHIAPAS,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI221.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI222,1993,6,MONOGRAFÍA ESTATAL CHIHUAHUA,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI222.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI223,1993,6,MONOGRAFÍA ESTATAL DISTRITO FEDERAL,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI223.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI224,1993,6,MONOGRAFÍA ESTATAL DURANGO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI224.htm
LTMD_U1_COVERAGE_0.5,11,U1-W11-otros_revision,queued,otros_no_clasificados,H1993P6HI225,1993,6,MONOGRAFÍA ESTATAL ESTADO DE MÉXICO,not_yet_audited,0,,https://historico.conaliteg.gob.mx/H1993P6HI225.htm
