analysis_version,target_viewer,candidate_viewer,viewer_page,target_sha256,candidate_sha256,target_byte_size,candidate_byte_size
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,69,3b1555b46ab86d0e1a35ba73fcda1d1e5f0b1411a6998b36158b3f28b5991029,7a087c393d6e94aa626e977730128fef040c38b5b394e3ec0b1613967cbf7087,254813,225620
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,70,c019057492e9a89d88544e7b328fe6599f09dba373fa15771b2a8f3a1a957261,99fe50488cec9ed3f63c3f3b688c8451e38356e16461d6534849955a312c7d3b,337724,300876
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,71,5d4e98e3aad1541071d21ad67bb6bc017c0b1b3376394664fc76e1fd9b1e293f,51be505e7672c510a5ad92574eb369741c2318e8ac9644f0121636f8d38b259b,347987,284148
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,72,4e1e0a7fc711590b7d5349b87fedd983b1da7f5389a5a7fc441bd12e3082b15b,7531011c491c4dc7873d8b4c9f8b82a6f56a1a5c75d3e8a63f30c06eef4fd8df,508573,420711
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,73,363406d2378abad7ba54a8d869f3ac0875d4f08115f8e4fdeab3cdb3d3c71651,54e5f3ffd67933d2385137b927ffd1f28ae3b8c1a515c329ae5e7e56664b8f19,345794,301521
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,74,e0aaeecf5ab92c68087f86f714905fcd52439e4f347875a60daed00e2b533d79,7173f0cecd9f2e68ccad6c2d2fecf16bfa9030cea2208b652d5091648f1681c3,511832,430826
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,75,a993bd5721d49a87ddd7a08c93c1297faefbd61d81d701487c76d57e7329295f,04e3f2fd77b1e2416a7774a96a1a5e6ebe75bc4d48cc5a2cfe08fc533ebe7b1c,287269,246041
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,76,9cb539931c6ab1d5e393a9f7eddaaa89d7c0bfd3ba90da0abd06f863a55437d1,8b9f68763a0b15ee91d26e68cd8a746043ac149b9d71b4597945589cd765b2ad,162609,179636
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,77,b5df4fa188c45af2eb79f8720d363d018066418e99881aa445784a12af1d1e3a,0460c8e6ed1bc15ef4c13b7040df110919d0d03f9deb2ccbb71588887e3b39fd,288452,262954
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,78,b75afae7f83d05813a7c4dbe995b7be0ff303c43480aac191a2457dc2b8f5feb,45adb420b8007be4021f9ae82a4643d84d01928f0faa929b0bc495c9be9386c3,285593,258310
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,79,6bb42f1a18b2abf6e4628f2c7162e0cd22708834377a9a703cddc9cf1acc3cd1,fccf37a35b3640fbf1b17f263c9df029adfd843f162f1e10c3b693993c41d4b2,246825,240060
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,80,3884b61f6b2b53b779793d476f8c5c8febc5eda187ce70ae0012a7abef54b3e0,591bcaed6aa4deec06a63f918fbf487b964c7d253c69a1b234966defbe9cb28e,666090,452919
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,81,7208a55f8e3a85448af6b132e73bc14cc79290486767b0f1242d69268173104f,74aea4b6f58ab4129ae5a328775afce2a3eae62bc6bb5db85bced904536b0a9c,615986,422362
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,82,df4763ec3fb68ac20317c18a79a5d404e4e468999b1215474ef2c6d42356d2f8,d20e865f9ef30f1f251908133cf7097d69c0cefd18c22ff9e15d50c243ad021a,536683,404936
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,83,11c2c7d3913909b396208cd50163f1f4411dfd5e8982501b2e1fbc4f07e65680,368fc29532956a69a01c8cdbbfef6d2d16b43bf436ff48541833fb8248128c9b,381231,323914
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,84,7cefc541ac7567586dbfb40970476d9f08dee738d30e8ce2cb054c4961a43f6c,e47401f599462719f960acdc530cb51aa8c64a77c7e487db57365345c0cb41e4,398744,297873
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,85,fea95bf9e0191e14e310dc281b2b136cdb9cc8f07c0af3559b8c4d6ef8a883bb,ef12374fa33ebbc67d2b9dc2a28b88b745fc85cb5c30a15c48b68a9a423bc351,348589,296430
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,86,8c34438e1ec7d4f6f4633d81cc395b26994333a6920dfda62c22bcc42b7ae751,5032bec1f25e52e0dff5753f0b7793da79015b552203cf9e197629aed5066e49,389395,336703
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,87,4ccd262dd769513bc06f7323d047bc4f16c15f877785bffb6be4b96766ab1813,65926859637414f3e5e28182773469daeb13374e1ddcc2d0c742dbe3b3702d0e,545990,422067
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,88,2be4d37b589f412f607bd119426db390978d883867ff8e5ea65b058937a0d1bb,be01bcffa37fcef3fecea099ec9018c53bea105112886ad705386d3c1ed7783d,476099,385134
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,89,4f48a1856b0ba2e9557a03ba438ebf34d59e8dde57f24740529e57ffa4b382f3,1aa4d71a46373ee0f60c0698950a8f01331d005679be1c7c9aa85bfe9320253b,644725,464814
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,90,9d04c6fded83e9e5b2cbf49682c1d4d169ef8043438aea6e9f9b1a3700c8da4f,b260175b955e3ecf3029feed33a4451cd42deac70f2715dd9c016b107b50ff2f,288007,253057
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,91,08d5ede851e246f71d31165019f2a27ef547f82b11b714655eb843b25f7f8566,bbe64d5519a07dc90cda1f3312b4de9433f33d1d9781b4619b0754a79236c284,254466,230659
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,92,0af5878e58bd9501670fccf95528bfd08ebc04d929d584925f882e345d585bb6,3e10a142c9a3428cea551b24463dbcfb3a431384c2d9caa80bc163fdf137e95c,327414,268189
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,93,51591eace7a6f951c3427a80ed1b59f34046041ba6beae8245b5bbabfd87bec9,999a0cf1b439975201a415ab8128fee4cc50a1aa5f69a8aa5f496041ba7c3cfa,288898,251097
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,94,b5194c09bfd5a2fcd3544017ac245fd7b2e5422bb0f3fc1a26b45cac5499971d,215abf516368ef804fb3e95f0b6a5609232258339fa24a05d213b84530bd3cf3,647400,511798
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,95,52806fbc26d0112f4288b4ef19a0b62791101c27975846a2dcf1b22182d49192,dd1ab1392b5daec0cafa87a5fc866808235468a963afe0a5599f4812e35f32fc,417268,342977
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,96,86c2f40dacad83bcbfcfaa94e80440aea24a1f9a4b3e487892ba731119c1d1d0,bd1fa15cf11801280a568c837a7f5f6dffde20fb6fbbdd05c5644b9bc712cdb6,455592,361443
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,97,095bbc36385c73e92fc6c52f616e84e0681964b742bee70b68cf27990cb65314,b6901d4ffba11dd65615f2ae5a25e0de8ae8e65e1f528926f3a2accb848719a6,296335,260984
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,98,d37553e327d59d71896ca998f77cbe78e87417b057240ce0c1ef7e2bc3947cf9,978cdbd4c8c4567f4cc1b057413668e73da4224e43601291e7a15dbfe251e0f9,494418,405577
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,99,60df899b2f8fbd09f09f978c5ffdfc44eed422d2dc0799fcc4ddd6354fbbf048,ca9be1b5cbe44335b28323ec13b9aa433097450d26a47c6c3f176d01253d9e56,302368,265494
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,100,2b0f29a4d7dd25324db70ffa7c1be6d1429b426235f811597697243b94b3d36a,163f96bc77d2973c2d96c2b5bb30f91641bad917f738970c9c4d3f77447694fe,490851,381200
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,101,96f730298d9e8d62cf05aa3f5c416c2176c8e46c8cc0663f758206ddc169d002,0c710ad840195c4c9f6c19cc15d782acd6d63ecb0d4221f28faba6ece0b3a1bc,484892,366401
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,102,7fccc88fa24c6179099591dda6f83eb4ed75d66b82701a1f2c5d08cf5d66d089,7737632249826095598af9998f288aae1c5da35f232376c50ec22299c29a9ff5,491800,363875
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,103,48dc8e741ac0544073918dd3a10a5fdbaae3c482c4f341b56d1149be99caaf8a,67516811d25471decc9314006556f7723aa314b9572d8410e37e3f58f8376e28,809853,633330
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,105,46f26ddd3f5c24d072f58df70fbdb1411f9c6492bd91ff99cbf7b6a27231a79e,0c6165f4082fcf60b128eddb3976e6ad6871346e975aeda0ca6409ed6e2fa05c,558102,459049
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,106,3235b84a8f848ab6a7251587bb387a7a5116cb8de26aee7e5f21b796746e7aa9,00a52ff93d3a005cf457a1905b9f4b95c5e91477e1fa9b24d504f98a7affa6bd,397711,308068
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,107,f551eb05da5b94e7dd3810facab345db9272b17b7d2d24edd8fd72f33c455c5c,564c24dcfd5f50cf445dfc6f340074757cc4ece404ce9d267cf40417112dd0e2,351654,321249
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,108,a451a71288dc99d372cd6818a3f4d381b90d0354fee8923a2ddf15058a830d27,89be778ca81807e0b5e3c9c31329f26a468468e5ce9993ce82e84e84f458d17c,566255,458639
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,109,d31ce3f15952b1dcc32e5286ad851bb7ab567a455ddbd74b438b44776fb04117,217e0d13d4477ec41582478e2f5218f27dad9446ddaeb77684e3e3481920ab79,275965,240827
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,110,f534ae5a6ad7e3940353e2c9d1abff6f1fa1ec6b9c95e8aa1a0ca14802268527,d93c0d24e052ab43738f76db0a11ab1350872735e1751b453eb95cf8b11508ba,971682,834379
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,111,6552a3206814d4b30cb0cf3680fda1e217e2d084d17870f56c953a38f5a6cec1,b99208b0713ccd39ccf0b9555c68f776d8c238abe71cfafef1ec342313be0ca4,1023397,403160
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,112,42584b623ce85bc2df66054214c626e87096837de7464abfd0ba1a53653f5f39,c989bbb68536b596774d6a9aa80ba467665092a55db2dbb2e21970c06ba91590,511822,388767
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,113,c2d463cbf2cb6fd48c8ab71b6ee2d86d5d3dbbe0a4086bb7dad1d5c80178ad70,8b51477f2019163791f0d35a251e8d896d0980be92bc4297bf1db91df4ae4427,461915,366556
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,114,218fea223adb6fcf91dc5c24de1c08ab62c92f7000d62efa2b2dbb1ae74d6a1b,3738e4f8010cd5f8981598393c52f108733f86f024109b47ad37c6505988297a,406449,362884
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,115,5be84f0a8a17c23d4d21effd0df6d8aa55f264d5973a1b496a6b247ae6d2a7ab,64a7bcf95a464f5043a2cfacc4d7969f7cb113774f7035767ad7a67db420125d,528744,406903
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,116,237848750859807a9eb532e9f0a24745a738ed546ac4607111bdd59ddf2899e4,d497063ac0eaf68964a21e84b45e08e143bc5f35ee0ba4e774baf3d36386a5ac,334521,310086
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,117,5ce10b976045aac561a46092325d175c972ac9fb20538c5ae8b9b7a20a072c35,e6edbf2c7a203989ec5865fb7c22656b759eda5b339386c68929b3e01c70721e,658967,575401
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,118,12dc5bd7a554efd38250cb233362c98fa89a2a77284ed787ff72b055db2a52e7,a9f048844ff682073fd04de20f0a4488da64c70b229b1de3d7ba4e572e298134,315937,291090
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,119,7dadf4f3221b70236eb907a19bd5cb3e2d361f683dc7eb968b0198d7e35dfd79,6610194ec6553f648c5bd1315df653d53a6f4ec5485fc845cedd594ac16f8cab,489698,368508
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,120,626f8f7092b2b71a34a478eba36f53097f9b563196889264de75610350552857,93d17fc635e0e95a6835a50ed5c26d0327d47a3b23c2d6b0b96bcf5c2b96cc0c,196416,179294
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,121,2bb797d3c254d3fb6347349009a4d0244f7ce61c2ab46649bb800dc804c49812,2b18369cf952ed2898cfb451a59a4455edc520b89561af24ee13ab5b24fa1f09,287177,259133
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,122,c967d79b46ec5090438c91b3348276e6da6bd4e05ccb6d519030b07f334ba2b3,8c2be44bc3a5a063d7eb5dcb5108abe916986d463d78aa134af1513da5f14c3b,353771,323013
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,123,d8f3d532231f8b2b2f11af3ca2e205661526aefe604b8aa35c3403909457a08a,ce4c379144796712813944da8445f35db8bcae3a7cd426a93ba5f189a463deef,668139,594300
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,124,7ef8fa7b6b3d58a0e2161245b9352feec6429df834cc095544b532e64ad0561c,b9901e7cebe1965a7d3d0711243c602f20e5d973363c9b8b78b8d205235fa042,371003,299411
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,125,5b8bb582941db060ecfa1218b990a5a6a706eda99755b15a31c75e7c6ef5af27,f8df9d26abdd98a0aeacc8c85b8c610adf7cf17f11c9b8d10cbec65a916858e2,499077,389065
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,126,b3589850fe10a836d309e7426b72fc2bc6957f72a4c4c5c01456af6496e92165,332a730672c54ed842e4f11f0c4fe65bdf404f1aa80044fa80e377a5dcf8ba3e,467662,411309
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,127,13d43df2de1860606875b35740a291725f39995df07d0b101b2bf6f4290b7402,45d1c8eca796268846f14f52a070e64ce565471d34b31e20211e8c16d70ecffc,361845,312559
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,128,a869f5452bdafc078a4e05cb7ccb4dfe423d57d2962081f5e8f68ec5feadc56e,e623c81b3c3fa89ad58c9f126530baf199c2686fa8bf396c10ecce4967271aa8,559902,417541
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,129,358c8d2198bd1acab876cea8cf8301066636da3cdbbea2f55459ef462562a4af,3557844a51e008accf44e9837833229a01f3f14d1ef7e742b2ad4ce4e4808f5f,257892,247104
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,130,b016c3f1066ac1e1002ddfc186a33a95710874a7d5d31c6afa7e94e4f4965b90,52efcce3904e75ecc2ad3f9b1d18ca1025a54f10cd2cab5b66973d4fc6892deb,561528,405176
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,131,802a0757bdd3adb7d3f352038493e574b2bef2fe32aa4a3012beeb94a2eb346e,02c4abc49a032b7125a1acdb28c4f6f1abc86ec854238e73de439897390c9596,402596,320979
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,132,061da78f5e8f7432ebb168ffd4b033ceb985734c1042ece7bc6c1378cbbbf80a,39b8fd3c03a20c346100e3664afdb70d8a4d4abf851ba58bd5c2de652b39aaf7,547984,419189
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,133,903c370e44f38d05e68b3cbc4a25c727660ea6a0735aec625fbfd1fab5389f17,53afea2462fd6a4eea4d7e5d8539ab71cd451bf09c2e75f4abb7c5f20f6713bf,235241,221466
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,134,50c998b9656041f58b5c0507498eba640981df8ad10783295f537317c58d8545,58795311dd76fb50b8ce9062ada0ad2622c0211968a14891510536805b6b91bc,410989,339897
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,135,e441be6c911040ccdfbccff04c2726aab7ffe2c4aa97a6c5f06050240719b481,4e0c8ee1fd80948b5d1cf0b144b10ce4e344ae3e5d6dea22a2b94f6e41a376dd,659725,495408
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,136,bd6ed8b821085966c6590ce1eb7ba98723934c5599b2d429021f56a33d8ed4c4,e0df922b0d6b6dea301bc44993264ed90c224a1133ee01506706c9a07192a702,399263,331456
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,137,a4348df928e2c3cf449ac6762d4bf5f0309d05d4c0c20ba589a89063b4374044,31ecf30ac09ae84697d4ee1177acb54bcc59e15b6141e03434edbd6f81a54628,517717,452163
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,138,3d079461e3de8b5aa1ce3a532311127b9b1bcd91d98742bdf4daf6c044d6d05a,4c5784d5611d07b581f17b64be8c66648e5c8cdb182480ec6a5331135f0cda6c,331824,293739
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,139,2e376094796a497f623f4511d6db9ef05a7e6699227205a892f76470e7d62cb1,5974c9ed8546f0503d53feb835aa631bdeef1e70f9d5b564e1e94d03a0bccc54,84778,105975
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,140,caad3366f06cbf7ea56de3fab6bd9da17a7ced098688c5ff9c3e342f611f4a49,fde671c859c80cd37b5e27f2c5e4ded3410a6eb0dac80f467df05b155c66d416,391999,299286
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,141,14f1dade245fb4bca777777a6a907295f5e34965ca8ed210db17cbdc44fb8d30,66d7cb2b5bb13ff88126eb8b47519daf86bc0aff917cbaab4318553e721c668d,379329,318562
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,142,37300d1de768ff119f017ce4d3867c2daaa7b2c93e54d76f0bbf8c66f3024e13,98d41cd14792b806df5a1da5d828966e8c905607675f4f51cf8a37b768a408a4,542279,436428
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,143,db3831ca0e00281e5526cfb91f5dffd216a56585dbb0c9a315282409d863b9d5,27b55128d1d88cf7124a43912f83ad2278abb642b09bdb77219e4759a2b80623,251973,232563
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,144,c37866812f786dea7f35499a3dd10889f1a19b085709e65dec17aa3fc91b94fb,0ed45a4b3da926d670a923a10dff4e7534c0e55f2c408df5421fa13cff032bc6,390643,323475
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,145,88c9941ff54753d6b53940418e1f12fcf59908447cfca12a46c73f674ae3f0ed,07a10fe172ca552e1895014682b0d7e22cac20b633af373379991fb602fed9ab,562553,434362
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,146,20fe403c6ee635abf9426d00456b25349cfa4c9d57e409f0fc33dfd5c75c2530,c48faef463c680688829662658f22b7bde786143c4411e06969c509239c1a19d,562778,404111
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,147,01ab07427ad57fe3ded722938d8c641e36952274372bccce75e8cf59d8230abb,254836e09637c58239dbfef76cd5bd08f3c9eb60add474b170b6e4aed52370d4,384189,320586
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,148,91531c658d84e85108c2edfb626c6e890ee0539870fc4eb012e5f1db5f14ae19,bd3ece9f1c0d0c4011d96b435af6108ea5c61fd8630504542353f68362f97748,503072,367379
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,149,fd17406a01c310abc36293aeecce37f763e006266a0c7b064ff2e4de9b7d3799,f1b0760c049cae7848f31182425ae9a89af80f295a59800a93c9065d171605df,457899,365906
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,150,cc89604e7bd84793f0cf44c2b31789c3df1daf30a8642691ff248ac49dbc3230,1c3e60817a8208c861a30ff52af9c245372aaddfee560c46aeef7d929fd5594a,464486,381714
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,151,e2f5423254407111bb63c7cc1065b6e5006a036a7ae56847906b188cb725209e,4f75f7b084a5bfeecee53b0dd2be3f9fd85bc0b227eabd2f6cf0446b5499a471,353022,291236
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,152,f2db4c4d19a47f9d92a291c7f47f75d760e88f2bcfa297b6873fb41edb6e1464,759f0fa80077c11b99a9a6ba5ac2fba1b89725fea3e68a8749435bd8be094159,628229,450601
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,153,f1d0cf742090d6ece9baea0719451b6ab2fc24b031c314ecf77b01fe12869826,d5dc78ca3a0ae797a95da032324a5e466cac1db34a47d5a3882f05f42f3c197e,449079,355608
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,154,d75e1c74714530b3fa200ce72b3120313b99d48ac728537055e69407d017ce62,d9cb033e9aae4233a668dfa1073ca34c79f3181e91b101df72debd4edc09d05c,389626,310460
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,155,325786b0b0d1c4b74d5ed280dfca2262adf3ef54d6ef9962e48dcbbba251627c,4c79d72937a44e64364970d9d59008bec45a5da1fefbb3846156c8d4f8a625d8,434934,344949
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,156,f4ef35d68ad5a81d0be26db091b0065aab613fbe1df452d7e70fc12087081eb0,4c20d172e8d3a9fd01a0ddc4aabf1617851ede1b7d433e6dab831cae18a70702,343113,322985
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,157,c6f058701061bbdd7b0c02f60f00cfdd7490b4c924d149897bb7b18a408d970a,6fae644c0daa61598fb00ffead6ba58118042a3a54690e2ca4279c1499d5ff45,318811,331677
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,158,9252fddd7f4ecb1e3c40f53c3bf223bae8d7d6aa0d4d588c1b556f2141ececf4,aa2cb959318758a9705b6e00abfc2e90e292486b0f4d0787aa2af230080a4bca,529802,439530
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,159,12b4d4446e9f6ca35b5070d63f6e26d8adfaa3ff07b7693bd89d3576a9d0e049,aded26f1a9b0bc15d680a0fde6691f7195ead024f2c5c69a270323b80cf9a5a3,687410,552124
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,160,45920e7cbee1b1853fd561280cda0f354cc0320f11d893d1c510213ca5239d91,cd42743ddca80fff3b7fb83216fe0f2b7e3cf1341bcfb5f7957c1d330d0ee477,496375,386220
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,161,11b2384aff33de0c2c160fb8e3d0212dccb1872f9407e4ec5a178a212daf2bf9,9cab7a57490847cfb022346967709c31f56bc044fcfa8f06f3f43657382a860e,515765,423945
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,162,31fa97b567263fb59b80e394e8c29beeedf99a6e5c73621b5fca3d21b8338d93,7c45261590410914b52689d17332632aa671b3478c6c3ce9648f70cb4c1394ec,320434,267847
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,163,8ced9b20eafff247845a2982119871dec0297bb461a02b5c80058f34c2c0af11,302454ef8d91b68866a806dc57c09a9a231a852d6cc269dbe191c4e8f4529b51,224320,219467
LTMD_U1_W7_H2014P5_EXACT_NEIGHBORS_0.1,H2014P5FCA,H2019P5FCA,164,71afed8eb4f986f80f595d9c5dc3b806e40a22d9f6f6f9359a3be20109d00bea,3c31277cf59c67acfdf31d22af36285f644b4d4d472b705a07aca57ab9421b6d,277462,248442
