analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P4CCA,H2019P4CCA,2014,2019,4,4,0,1,452,551,142,0.164925,0.314159,0.257713
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3MIC,2014,2014,3,3,1,1,1908,2470,141,0.033278,0.073899,0.057085
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3QRO,H2014P3ZAC,2014,2014,3,3,1,1,2358,2325,141,0.031044,0.059796,0.060645
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3VER,2014,2014,3,3,1,1,1908,3024,139,0.029001,0.072851,0.045966
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3YUC,H2014P3ZAC,2014,2014,3,3,1,1,2773,2325,139,0.028030,0.050126,0.059785
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3JAL,2014,2014,3,3,1,1,2224,1908,137,0.034293,0.061601,0.071803
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3SIN,H2014P3YUC,2014,2014,3,3,1,1,2014,2773,137,0.029462,0.068024,0.049405
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3VER,2014,2014,3,3,1,1,2224,3024,137,0.026805,0.061601,0.045304
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3QRO,H2014P3SIN,2014,2014,3,3,1,1,2358,2014,135,0.031862,0.057252,0.067031
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3SIN,H2014P3VER,2014,2014,3,3,1,1,2014,3024,135,0.027534,0.067031,0.044643
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3OAX,2014,2014,3,3,1,1,1908,1982,134,0.035676,0.070231,0.067608
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3ZAC,2014,2014,3,3,1,1,2224,2325,134,0.030351,0.060252,0.057634
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3VER,2014,2014,3,3,1,1,2032,3024,134,0.027225,0.065945,0.044312
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3TLA,2014,2014,3,3,1,1,2032,1798,133,0.035975,0.065453,0.073971
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3OAX,H2014P3ZAC,2014,2014,3,3,1,1,1982,2325,133,0.031864,0.067104,0.057204
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3MIC,2014,2014,3,3,1,1,2224,2470,133,0.029160,0.059802,0.053846
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3QRO,H2014P3VER,2014,2014,3,3,1,1,2358,3024,133,0.025338,0.056404,0.043981
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3SIN,2014,2014,3,3,1,1,2224,2014,132,0.032148,0.059353,0.065541
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3JAL,H2014P3ZAC,2014,2014,3,3,1,1,1908,2325,131,0.031936,0.068658,0.056344
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3OAX,H2014P3YUC,2014,2014,3,3,1,1,1982,2773,131,0.028330,0.066095,0.047241
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3OAX,H2014P3VER,2014,2014,3,3,1,1,1982,3024,131,0.026872,0.066095,0.043320
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI229,H1993P6HI235,1993,1993,6,6,1,1,3076,2835,131,0.022664,0.042588,0.046208
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3SIN,H2014P3ZAC,2014,2014,3,3,1,1,2014,2325,130,0.030886,0.064548,0.055914
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3OAX,H2014P3QRO,2014,2014,3,3,1,1,1982,2358,130,0.030879,0.065590,0.055131
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3MIC,H2014P3QRO,2014,2014,3,3,1,1,2470,2358,130,0.027671,0.052632,0.055131
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3VER,H2014P3ZAC,2014,2014,3,3,1,1,3024,2325,130,0.024909,0.042989,0.055914
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3MIC,H2014P3SIN,2014,2014,3,3,1,1,2470,2014,129,0.029621,0.052227,0.064052
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI219,H1993P6HI229,1993,1993,6,6,1,1,2429,3076,129,0.023996,0.053108,0.041938
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3MIC,H2014P3OAX,2014,2014,3,3,1,1,2470,1982,128,0.029602,0.051822,0.064581
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3SLP,2014,2014,3,3,1,1,2032,2449,128,0.029405,0.062992,0.052266
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI219,H1993P6HI223,1993,1993,6,6,1,1,2429,2963,128,0.024316,0.052697,0.043199
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI219,H1993P6HI237,1993,1993,6,6,1,1,2429,3064,128,0.023858,0.052697,0.041775
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3GRO,H2014P3PUE,2014,2014,3,3,1,1,2032,2087,127,0.031814,0.062500,0.060853
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3SIN,H2014P3SLP,2014,2014,3,3,1,1,2014,2449,127,0.029290,0.063059,0.051858
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3SLP,H2014P3YUC,2014,2014,3,3,1,1,2449,2773,127,0.024926,0.051858,0.045799
LTMD_U1_W11_EXACT_REUSE_0.1,H2014P3CAM,H2014P3OAX,2014,2014,3,3,1,1,2224,1982,126,0.030882,0.056655,0.063572
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI227,H1993P6HI229,1993,1993,6,6,1,1,2751,3076,126,0.022101,0.045802,0.040962
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI219,H1993P6HI245,1993,1993,6,6,1,1,2429,2562,125,0.025688,0.051462,0.048790
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI229,H1993P6HI245,1993,1993,6,6,1,1,3076,2562,125,0.022674,0.040637,0.048790
LTMD_U1_W11_EXACT_REUSE_0.1,H1993P6HI235,H1993P6HI236,1993,1993,6,6,1,1,2835,2662,124,0.023078,0.043739,0.046582
