audit_version,viewer_key,catalog_generation,grade_code,title_core,viewer_ui,ag_clave,viewer_page,declared_positions,source_image_index,source_asset_url,is_final_declared_position,asset_status,probe_state,http_status,content_type,byte_size,sha256,attempts,error
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,41,67,41,https://historico.conaliteg.gob.mx/c/H1960P3GE008/041.jpg,0,source_jpeg,served_image,200,image/jpeg,62453,aa18cdf601aa741b7ac2be9ad230a5c3bcccbcba4a99b10c9171c74ae82749f7,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,42,67,42,https://historico.conaliteg.gob.mx/c/H1960P3GE008/042.jpg,0,source_jpeg,served_image,200,image/jpeg,34317,3789a887a32835445195f8725f73372de90d0b9e7c2125f31ed43d4f223e4991,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,43,67,43,https://historico.conaliteg.gob.mx/c/H1960P3GE008/043.jpg,0,source_jpeg,served_image,200,image/jpeg,69663,2a9b9d3f5cd892a0ca19110a64c3e6de90ac6c6a9c274b0df5725c0002c3be46,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,44,67,44,https://historico.conaliteg.gob.mx/c/H1960P3GE008/044.jpg,0,source_jpeg,served_image,200,image/jpeg,70870,c83ee7308ca246a2d32851796f5698bd2c0c469143aa68aa7fe8253fc96e0a82,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,45,67,45,https://historico.conaliteg.gob.mx/c/H1960P3GE008/045.jpg,0,source_jpeg,served_image,200,image/jpeg,36436,40369b0d4844bb54c3bf55c06cc644ca874aef8760a211908e1642d32932640f,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,46,67,46,https://historico.conaliteg.gob.mx/c/H1960P3GE008/046.jpg,0,source_jpeg,served_image,200,image/jpeg,66613,490fe2ffb593febb4d3e0955fd775ee1f206ba9ff229fd969d25cfbe0b77662c,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,47,67,47,https://historico.conaliteg.gob.mx/c/H1960P3GE008/047.jpg,0,source_jpeg,served_image,200,image/jpeg,64236,5976e9c3a8fd997345639decaeebec431eaf1bdb6e822bd4733092af05d30983,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,48,67,48,https://historico.conaliteg.gob.mx/c/H1960P3GE008/048.jpg,0,source_jpeg,served_image,200,image/jpeg,34134,38a032a86c9a0e63aff6b1c4010fdac98f7fdf8177f32b0d3e3d9b091becf587,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,49,67,49,https://historico.conaliteg.gob.mx/c/H1960P3GE008/049.jpg,0,source_jpeg,served_image,200,image/jpeg,60615,b966a90188b0a715c7d05ccf511360c418d46c45b16f8f493f92d05cf7172295,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,50,67,50,https://historico.conaliteg.gob.mx/c/H1960P3GE008/050.jpg,0,source_jpeg,served_image,200,image/jpeg,59756,292c95508f0e890f0ea83284125788b34cbe82a2cc6739b0a876a5187829259f,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,51,67,51,https://historico.conaliteg.gob.mx/c/H1960P3GE008/051.jpg,0,source_jpeg,served_image,200,image/jpeg,61500,f2e2e3a34df2b5c0d8f5cc0dc6a8488146abda032d30494065cd574515c0d6f7,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,52,67,52,https://historico.conaliteg.gob.mx/c/H1960P3GE008/052.jpg,0,source_jpeg,served_image,200,image/jpeg,46734,339685fdb38f1cacfb6e1abf39f92285fe5424d9259685b47ce04a36be0a0502,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,53,67,53,https://historico.conaliteg.gob.mx/c/H1960P3GE008/053.jpg,0,source_jpeg,served_image,200,image/jpeg,41855,13404233456f9fb54298d7b1e88a50a50dbfb39c9c65abf8c16219d41e2f4e57,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,54,67,54,https://historico.conaliteg.gob.mx/c/H1960P3GE008/054.jpg,0,source_jpeg,served_image,200,image/jpeg,49834,7f0328f8866233a2edc20bf5fcf7e538625abd90215c7da5e65d8745218cbe83,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,55,67,55,https://historico.conaliteg.gob.mx/c/H1960P3GE008/055.jpg,0,source_jpeg,served_image,200,image/jpeg,56531,fcac5ef7c3e8daee16bc1c421066015f06860a206accff9eae75619a3d54c4ef,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,56,67,56,https://historico.conaliteg.gob.mx/c/H1960P3GE008/056.jpg,0,source_jpeg,served_image,200,image/jpeg,66067,d0b577da02c26ca49787e850fe2084c4a5ded05688f852c682b060a97b4f94f3,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,57,67,57,https://historico.conaliteg.gob.mx/c/H1960P3GE008/057.jpg,0,source_jpeg,served_image,200,image/jpeg,30438,558b7ac609bddfcfb09504ca75d3c18f779c03bf8bdeead174561cb50777f3eb,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,58,67,58,https://historico.conaliteg.gob.mx/c/H1960P3GE008/058.jpg,0,source_jpeg,served_image,200,image/jpeg,59277,50e624d7f3f7d8d417515c02ee3a52483678720d32cbf477d74da06ef0ba331d,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,59,67,59,https://historico.conaliteg.gob.mx/c/H1960P3GE008/059.jpg,0,source_jpeg,served_image,200,image/jpeg,59031,4b0405ab4ef758a13ebcf4c07b8b38c215d8f4aa546dcc70d776a35f53985b27,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,60,67,60,https://historico.conaliteg.gob.mx/c/H1960P3GE008/060.jpg,0,source_jpeg,served_image,200,image/jpeg,26977,7f8889d9127d9950e35c0f757c0ceb711ddb0102964234e711c0dc202c4bf038,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,61,67,61,https://historico.conaliteg.gob.mx/c/H1960P3GE008/061.jpg,0,source_jpeg,served_image,200,image/jpeg,93566,fd53f4b4a02a77f9417fac4ef97b3e8b2ffa63feb091d709ed85295ae4599730,1,
LTMD_U1_W6_GEOGRAPHY_ATLAS_ASSET_AUDIT_0.1,H1960P3GE008,1960,3,MI CUADERNO DE TRABAJO GEOGRAFÍA,standard_x_js,H1960P3GE008,62,67,62,https://historico.conaliteg.gob.mx/c/H1960P3GE008/062.jpg,0,source_jpeg,served_image,200,image/jpeg,45230,c089f0600e3d91737da4ebfeac2768611a3d257fd41f22018830e37b24c46221,1,
