diagnostic_version,viewer_key,catalog_generation,grade_code,viewer_page,source_image_index,asset_status,http_status,source_asset_url
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2014P5FCA,2014,5,104,104,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2014P5FCA/104.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,1,0,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/000.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,2,2,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/002.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,3,3,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/003.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,4,4,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/004.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,5,5,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/005.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,6,6,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/006.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,7,7,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/007.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,8,8,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/008.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,9,9,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/009.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,10,10,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/010.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,11,11,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/011.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,12,12,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/012.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,13,13,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/013.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,14,14,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/014.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,15,15,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/015.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,16,16,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/016.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,17,17,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/017.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,18,18,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/018.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,19,19,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/019.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,20,20,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/020.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,21,21,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/021.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,22,22,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/022.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,23,23,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/023.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,24,24,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/024.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,25,25,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/025.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,26,26,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/026.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,27,27,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/027.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,28,28,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/028.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,29,29,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/029.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,30,30,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/030.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,31,31,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/031.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,32,32,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/032.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,33,33,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/033.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,34,34,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/034.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,35,35,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/035.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,36,36,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/036.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,37,37,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/037.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,38,38,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/038.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,39,39,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/039.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,40,40,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/040.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,41,41,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/041.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,42,42,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/042.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,43,43,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/043.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,44,44,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/044.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,45,45,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/045.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,46,46,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/046.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,47,47,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/047.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,48,48,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/048.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,49,49,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/049.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,50,50,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/050.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,51,51,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/051.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,52,52,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/052.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,53,53,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/053.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,54,54,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/054.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,55,55,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/055.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,56,56,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/056.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,57,57,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/057.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,58,58,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/058.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,59,59,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/059.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,60,60,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/060.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,61,61,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/061.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,62,62,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/062.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,63,63,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/063.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,64,64,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/064.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,65,65,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/065.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,66,66,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/066.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,67,67,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/067.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,68,68,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/068.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,69,69,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/069.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,70,70,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/070.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,71,71,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/071.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,72,72,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/072.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,73,73,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/073.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,74,74,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/074.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,75,75,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/075.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,76,76,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/076.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,77,77,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/077.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,78,78,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/078.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,79,79,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/079.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,80,80,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/080.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,81,81,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/081.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,82,82,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/082.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,83,83,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/083.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,84,84,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/084.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,85,85,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/085.jpg
LTMD_U1_W7_WITHHELD_SOURCE_GAPS_0.1,H2018P3FCA,2018,3,86,86,internal_unserved,404,https://historico.conaliteg.gob.mx/c/H2018P3FCA/086.jpg
