analysis_version,viewer_a,viewer_b,generation_a,generation_b,grade_a,grade_b,same_generation,same_grade,unique_units_a,unique_units_b,shared_unique_units,jaccard,containment_a_in_b,containment_b_in_a
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H2018P1ESA,H2018P2ESA,2018,2018,1,2,1,0,1984,2176,75,0.018360,0.037802,0.034467
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P6ES376,H1972P3ES073,1966,1972,6,3,0,0,2181,2194,75,0.017442,0.034388,0.034184
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P2ES347,H1972P3ES075,1966,1972,2,3,0,0,1653,3146,75,0.015876,0.045372,0.023840
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P3ES350,H2018P1ESM,1966,2018,3,1,0,0,1496,4315,75,0.013075,0.050134,0.017381
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P2ES067,H1972P2ES068,1972,1972,2,2,1,1,1216,1934,74,0.024057,0.060855,0.038263
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P3ES350,H1966P5ES366,1966,1966,3,5,1,0,1496,2059,74,0.021258,0.049465,0.035940
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P2ES066,H1988P5ES125,1972,1988,2,5,0,0,1750,2159,74,0.019296,0.042286,0.034275
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1972P2ES067,H2018P1ESM,1972,2018,2,1,0,0,1216,4315,74,0.013561,0.060855,0.017149
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P6ES377,H2019P2ESM,1966,2019,6,2,0,0,2296,3723,74,0.012447,0.032230,0.019876
LTMD_U1_W3_SPANISH_EXACT_REUSE_0.1,H1966P6ES377,H2018P2ESM,1966,2018,6,2,0,0,2296,3753,74,0.012385,0.032230,0.019718
